Faculty,Department,Code,Title,Class,Vacancy,Demand,Successful_Main,Successful_Reserve,Quota_Exceeded,Timetable_Clashes,Workload_Exceeded,Others
College of Design and Eng,Mechanical Engineering,ME6108,Advances in Vibroacoustics,L01,2147483647,10,10,1,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME6303,ADVANCED FLUID DYNAMICS,L01,2147483647,31,31,4,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME6401,TOPICS IN MECHATRONICS 1,L01,2147483647,49,48,0,0,0,0,1
College of Design and Eng,Mechanical Engineering,ME6504,Mechanical Failure Analysis: Learning from Examples,L01,50,9,0,0,0,0,0,9
College of Design and Eng,Mechanical Engineering,ME6505,Engineering Materials in Medicine,L01,2147483647,148,148,3,0,0,0,0
College of Design and Eng,Mechanical Engineering,ME6509,Materials and Sustainability,L01,2147483647,110,69,0,41,0,0,0
College of Design and Eng,Mechanical Engineering,OT5102,Oil & Gas Technology,L01,2147483647,4,4,1,0,0,0,0
Duke-NUS Medical School,Duke-NUS Dean's Office,GMS5003,Fundamentals of Health Products Regulation,L1,10,20,10,0,10,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CH4207,History of Chinese Language,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CH4227,Contemporary Chinese Literature in Twelve Key Words,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CH5224,PRESCRIBED TEXTS IN LITERATURE,L1,20,19,19,0,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CH5242,Selected Texts in Chinese Historiography,S1,20,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CH5243,Contemporary China-Southeast Asia Relations,E1,26,23,23,2,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CH5660,INDEPENDENT STUDY,L1,2147483647,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CH6201,TOPICS IN CHINESE LINGUISTICS,S1,30,15,15,0,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CH6241,TOPICS IN CHINESE HISTORY,S1,30,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CH6261,CHINESE STUDIES IN THE WEST,L1,28,15,15,0,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CH6770,GRADUATE RESEARCH SEMINAR,S1,2147483647,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5101,Contemporary Research in Chinese Studies,E1,28,30,28,0,2,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5101,Contemporary Research in Chinese Studies,E2,29,20,20,2,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5101,Contemporary Research in Chinese Studies,E3,28,29,28,0,1,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5101,Contemporary Research in Chinese Studies,E4,28,31,28,0,3,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5301,History and Civilizations of the Tang Empire,E1,26,5,5,1,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5301,History and Civilizations of the Tang Empire,E2,26,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5303,Traditional Chinese Culture in Singapore and Malaysia,L1,26,36,26,0,10,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5305,Prominent Nanyang Chinese in Modern China,L1,26,21,21,2,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5308,Chinese Kinship and Local Society,E1,26,34,26,0,8,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5313,Thematics in Chinese Literature,E1,26,39,26,0,13,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5315,Neo‐Taoism,E1,26,10,10,1,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5319,Development of the Chinese Opera Scene in Singapore,E1,26,12,12,1,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5322,Pragmatics and Politeness,L1,26,13,13,2,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5325,Chinese Language Education and Research,E1,26,15,15,4,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5326,Comparative Grammar between Chinese and English,E1,26,18,18,2,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5330,Chinese Popular Culture: Transformation and Flows,E1,26,48,26,0,22,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5331,Chinese Ceramics: From Tang to Qing,E1,26,34,26,0,8,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5332,Oral History Methodology: Theory and Practice,E1,26,15,15,5,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5333,Epidemics and Chinese Medicine,E1,26,36,26,0,10,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5334,"Life, Love, and Death in Classical Chinese Literature",E1,26,36,26,0,10,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5334,"Life, Love, and Death in Classical Chinese Literature",E2,26,25,25,1,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5335,"Literature, Politics, and Media in Contemporary China",E1,26,51,26,0,25,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5337,Classical Chinese Landscape Poetry and Painting,E1,26,44,26,0,18,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5339,Chinese Diaspora and Mass Media in the 20th Century,E1,26,11,11,0,0,0,0,0
Faculty of Arts & Social Sci,Chinese Studies,CHC5339,Chinese Diaspora and Mass Media in the 20th Century,E2,26,27,26,0,1,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,ACE5404,Heritage: Peoples and Institutions,E1,50,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,ACE5405,Cultural Industries and the Law,E1,50,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,ACE5406,Arts Business,E1,50,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NM5218,Cultural Policy,E1,75,17,16,0,0,0,0,1
Faculty of Arts & Social Sci,Communications & New Media,NM6101,ADVANCED THEORIES IN CNM,E1,14,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NM6103,Quantitative Research Methods in Communications and New Media,E1,15,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NMC5301,Strategic and Global Communication,E1,60,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NMC5301,Strategic and Global Communication,E2,80,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NMC5306,Communications and Leadership,E1,59,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NMC5307,Final Year Project in Communication,E1,42,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NMC5322,Interactive Media Marketing Practices,E1,59,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NMC5322,Interactive Media Marketing Practices,E2,60,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NMC5324,Uses of Communication Research,E1,60,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NMC5342,Introduction to Applied Social Media Analytics,E1,60,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NMC5344,Coding for Communicators,E1,60,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NMC5364,"Digital Journalism, Law, and Society",E1,79,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NMC5367,The Global Audience,E1,63,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC5101,MICROECONOMIC THEORY,S1,40,50,40,0,10,0,0,0
Faculty of Arts & Social Sci,Economics,EC5102,MACROECONOMIC THEORY,S1,40,50,40,0,10,0,0,0
Faculty of Arts & Social Sci,Economics,EC5103,ECONOMETRIC MODELLING AND APPLICATIONS I,S1,50,24,24,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC5103,ECONOMETRIC MODELLING AND APPLICATIONS I,S2,40,26,26,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC5104,Mathematics for Economists,S1,40,33,33,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC5326,Policy Impact Evaluation Methods,S1,40,20,20,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC6371,ADVANCED DEVELOPMENT ECONOMICS,S1,50,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC6770,GRADUATE RESEARCH SEMINAR,S1,50,15,15,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC6881,Advanced Topics in Microeconomics,S1,50,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5101,MICROECONOMICS,S1,100,28,28,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5101,MICROECONOMICS,S2,80,95,78,0,17,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5102,MACROECONOMICS,S1,100,41,41,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5102,MACROECONOMICS,S2,80,82,80,0,2,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5103,QUANTITATIVE & COMPUTING METHODS,S1,100,25,25,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5103,QUANTITATIVE & COMPUTING METHODS,S2,100,97,97,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5305,R Programming for Economists,S1,60,21,21,7,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5307,Python Programming for Economists,S1,60,86,60,0,26,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5333,FINANCIAL MARKETS & PORTFOLIO MANAGEMENT,S1,57,51,51,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5333,FINANCIAL MARKETS & PORTFOLIO MANAGEMENT,S2,59,42,42,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5334,CORPORATE FINANCE,S1,50,18,18,2,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5334,CORPORATE FINANCE,S2,50,21,21,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5335,DERIVATIVE SECURITIES,S1,59,22,22,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5371,Economic Growth And Development,S1,57,99,57,0,42,0,0,0
Faculty of Arts & Social Sci,Economics,ECA5375,Economic Growth in East Asia,S1,60,22,22,17,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL6770,GRADUATE RESEARCH SEMINAR,E1,18,13,13,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL6881,TOPICS IN LANGUAGE AND COGNITION,E1,1,4,1,0,3,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL6884,TOPICS IN APPLIED LINGUISTICS,E1,1,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ELC5104,Approaches to Language,E1,38,30,30,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ELC5204,Linguistic Typology,E1,40,28,27,0,0,0,0,1
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ELC5206,Advanced Psycholinguistics,E1,38,28,27,0,0,0,0,1
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ELC5255,Second Language Writing,E1,37,28,28,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ELC5270,Explorations in Applied Linguistics,E1,40,29,29,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5149,Literary Studies: Overview and Writing Practices,E1,39,17,17,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5150,Survey of the Discipline: Methods and Approaches,E1,37,21,21,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5151,Global Anglophone Literature,E1,40,19,18,0,0,0,0,1
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5235,POLITICS AND LITERATURE,E1,38,17,15,0,0,0,0,2
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5247,"Victorian Literature: History, Politics, Culture",E1,39,19,19,1,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS5101,TEXT AND PERFORMANCE,E1,16,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE5217,RESEARCH METHODS IN ENVIRONMENTAL SCIENCES,L1,12,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE5219,Spatial Programming,L1,2147483647,30,30,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE5223,Introduction to Applied GIS,L1,36,30,30,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE5226,GIS Applications,L1,40,30,30,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE6224,POLITICAL GEOGRAPHY,L1,12,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY5210,APPROACHES TO MODERN SE ASIAN HISTORY,E1,21,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY5305,APPROACHES TO WORLD HISTORY,E1,26,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY5401,HISTORIOGRAPHY ON CHINA,E1,18,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY5405,"Applied and Public History: Theory, Method and Practice",E1,20,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY5407,Theory and Practice of Oral History,E1,20,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY5411,Special Topics in Applied and Public History,E1,24,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY5416,The United States and Asia,E1,15,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY5418,Comparative Business History,E1,25,9,0,0,0,0,0,9
Faculty of Arts & Social Sci,History,HY6101,HISTORIOGRAPHY: THEORY & ARCHIVE,E1,27,22,22,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS4230,Advanced Readings in Popular Culture,E1,2,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS5204,CONTEMPORARY JAPANESE SOCIAL ISSUES,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS5660,INDEPENDENT STUDY,L1,2147483647,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS5101,SOCIAL SCIENCE AND MALAY STUDIES,E1,12,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH5510,COMPARATIVE PHILOSOPHY,E1,15,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH6540,TOPICS IN ANALYTIC PHILOSOPHY,E1,15,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH6760,PHILOSOPHICAL TOPICS,E1,15,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH6770,GRADUATE RESEARCH SEMINAR,E1,15,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS5111,RESEARCH DESIGN IN POLITICAL SCIENCE,E1,10,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS5312,SEMINAR IN COMPARATIVE POLITICS,E1,10,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS5314,SEMINAR IN INTERNATIONAL RELATIONS,E1,10,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS6660,INDEPENDENT STUDY,LE1,25,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL5221,ANALYSIS OF PSYCHOLOGICAL DATA USING GLM,E1,20,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL5308,Advanced Social and Cognitive Neuroscience,E1,10,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL6770,GRADUATE RESEARCH SEMINAR,E1,25,12,12,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW6770,GRADUATE RESEARCH SEMINAR,E1,10,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWD5103,CONTEMPORARY SOCIAL WORK PRACTICE,E1,50,39,39,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWD5105,SKILLS IN ADVANCED SOCIAL WORK PRACTICE,E1,45,34,34,2,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWD5880E,Social Work Practice in Mental Health,E1,5,17,5,0,12,0,0,0
Faculty of Arts & Social Sci,Social Work,SWM5104,Management of Human Service Organizations,E1,20,9,9,1,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWM5106,Social Policy and Welfare Services,E1,21,11,1,0,0,0,0,10
Faculty of Arts & Social Sci,Social Work,SWM5117A,Practice Research Capstone Seminar I,E1,2147483647,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWM5117B,Practice Research Capstone Seminar II,E1,20,12,12,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWM5245,CURRENT GROUP APPROACHES IN SOCIAL WORK,E1,20,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWM5660,INDEPENDENT STUDY,L1,10,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SWM5881,Topics in Social Work - Direct Practice,E1,18,16,16,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC5101,Graduate Research Methods,E1,25,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC5103,Qualitative Data Analysis,E1,20,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC5218,Population Studies,E1,25,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC5770,Graduate Research Seminar for Masters students,E1,5,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC6224,Producing Ethnography,E1,21,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,CAS5101,Theorizing from Asia,E1,17,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,CAS6101,Asian Studies in Asia,E1,10,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SEA5101,"History, Politics and Economics of Modern Southeast Asia",E1,25,20,20,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SEA5102,Societies and Cultures of Southeast Asia,E1,25,20,20,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SEA5201,Politics of Environment in Southeast Asia,E1,25,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SEA5212,Arts in Southeast Asia,E1,25,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SEA5213,Food History of Southeast Asia,E1,25,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SEA5234,Country Studies: The Philippines,E1,25,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SEA5237,Country Studies: Vietnam,E1,25,12,12,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SEA5301B,Masterclass,S1,25,9,9,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5009V,Modern Chinese Law & Legal Chinese,E1,2147483647,1,1,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5029V,International Commercial Arbitration,E1,2147483647,4,4,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5031V,International Environmental Law & Policy,E1,2147483647,1,1,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5032,INTERNATIONAL INVESTMENT LAW,E1,2147483647,28,28,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5045V,Negotiation,E1,2147483647,22,5,0,17,0,0,0
Faculty of Law,FoL Dean's Office,LL5056BV,Tax Planning And Policy,E1,2147483647,4,4,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5063V,Business & Finance For Lawyers,E1,2147483647,7,7,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5064V,Competition Law and Policy,E1,2147483647,1,1,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5099,MARITIME LAW,E1,2147483647,15,15,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5100,Arbitration and Dispute Resolution in China,E1,2147483647,13,13,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5177V,Entertainment Law,E1,2147483647,8,8,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5214,International and Comparative Oil and Gas Law,E1,2147483647,1,1,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5237V,"Law, Institutions, and Business in Greater China",E1,2147483647,6,6,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5243V,The Effects of Space and Geography on Regulation,E1,2147483647,2,2,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5276,Advanced Contract Law,E1,2147483647,1,1,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5287V,ASEAN Law and Policy,E1,2147483647,7,7,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5322,Trade Finance Law,E1,2147483647,14,14,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5335V,Multinational Enterprises and International Law,E1,2147483647,2,2,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5350V,Privacy & Data Protection Law,E1,2147483647,1,1,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5360Z,Current Challenges to Investment Arbitration,E1,2147483647,17,17,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5364V,Principles of Civil Law: Law of Obligations & Property,E1,2147483647,3,3,2,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5383Z,International Arbitration & the New York Convention,E1,2147483647,29,29,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5407,LAW OF INSURANCE,E1,2147483647,1,1,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5454V,Commercial Conflict of Laws,E1,2147483647,1,1,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5459X,"Env. & Sustainability - Law, Governance & Practice",E1,2147483647,7,7,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5460,"Law, FinTech and the Platform Economy",E1,2147483647,3,3,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5461V,Compliance and Risk Management,E1,2147483647,6,6,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5475V,Law and Practice of Investment Management,E1,2147483647,3,3,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5484X,Introduction to Singapore Business Law,E1,2147483647,4,3,0,0,0,1,0
Faculty of Law,FoL Dean's Office,LL5486,Investment Banking and Investment Firms,E1,2147483647,2,2,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5488,Digital Technologies and Human Rights,E1,2147483647,3,3,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5489V,Corporate Law and Economics,E1,2147483647,1,1,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LL5493,Law and Technology,E1,2147483647,3,3,0,0,0,0,0
Faculty of Law,FoL Dean's Office,LLD5099,MARITIME LAW,E1,2147483647,7,0,0,0,0,0,7
Faculty of Law,FoL Dean's Office,LLD5322,Trade Finance Law,E1,2147483647,4,0,0,0,0,0,4
Faculty of Science,Biological Sciences,BL5102,Environmental Science,L1,3,9,2,0,7,0,0,0
Faculty of Science,Biological Sciences,BL5201,Structural Biology And Proteomics,L1,44,8,8,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5207A,Topics In Developmental Biology,L1,46,2,2,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5214,ADVANCED PROTEINS NMR,L1,43,46,43,0,3,0,0,0
Faculty of Science,Biological Sciences,BL5215,MACROMOLECULAR X-RAY CRYSTALLOGRAPHY,L1,37,37,37,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5217,Population Genomics and Phylogenomics,L1,17,15,15,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5222,Cellular Mechanisms,L1,26,10,10,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5223,Advanced Molecular Genetics,L1,11,51,11,0,40,0,0,0
Faculty of Science,Biological Sciences,BL5230,Biological Invasions,L1,10,31,5,0,26,0,0,0
Faculty of Science,Biological Sciences,BL5233,Data Analysis for Conservation Biology with R,L1,42,40,40,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5236,Introduction to Electron Microscopy for Life Sciences,L1,44,3,3,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5237,"Computational Biology: Sequences, Structures, Functions",L1,15,3,3,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5239,Science and Communication,L1,16,11,11,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5301,Conservation Problems and Practice,L1,79,50,50,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5311,Freshwater Conservation,L1,24,26,24,0,2,0,0,0
Faculty of Science,Biological Sciences,BL5322,Field Techniques in Biological Conservation,L1,29,24,24,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5324,Ecological Perspectives on Global Change,L1,25,29,18,0,11,0,0,0
Faculty of Science,Biological Sciences,BL5602,Genetic Engineering in Biotechnology,L1,2147483647,76,76,0,0,0,0,0
Faculty of Science,Biological Sciences,BL5631,Practical Analysis of Genomic Data using R,L1,64,69,64,0,5,0,0,0
Faculty of Science,Biological Sciences,BL5661,Urban Agriculture and Crop Biotechnology,L1,33,53,33,0,20,0,0,0
Faculty of Science,Biological Sciences,FSC5101,Survey of Forensic Science,L1,34,21,21,0,0,0,0,0
Faculty of Science,Biological Sciences,FSC5201,Advanced CSI Techniques,L1,35,15,15,0,0,0,0,0
Faculty of Science,Biological Sciences,FSC5203,Digital Forensic Investigation,L1,27,8,8,0,0,0,0,0
Faculty of Science,Chemistry,CM5102,Chemistry in Society,L1,13,1,1,0,0,0,0,0
Faculty of Science,Chemistry,CM5104,Intellectual Property and Entrepreneurship in Chemical Sciences,L1,14,1,1,0,0,0,0,0
Faculty of Science,Chemistry,CM5151,Energy Storage and Conversion Chemistry,L1,70,101,70,0,31,0,0,0
Faculty of Science,Chemistry,CM5161,Advanced Chemical Laboratory Safety,L1,69,48,48,0,0,0,0,0
Faculty of Science,Chemistry,CM5212,Crystal Engineering,L1,39,13,13,2,0,0,0,0
Faculty of Science,Chemistry,CM5221,ADVANCED ORGANIC SYNTHESIS,L1,87,27,27,0,0,0,0,0
Faculty of Science,Chemistry,CM5224,Emerging Concepts in Drug Discovery,L1,140,100,100,2,0,0,0,0
Faculty of Science,Chemistry,CM5235,Applied Computational Chemistry,L1,42,67,37,0,30,0,0,0
Faculty of Science,Chemistry,CM5241,Modern Analytical Techniques,L1,140,34,34,0,0,0,0,0
Faculty of Science,Chemistry,CM5263,Advanced Inorganic Electronic Materials,L1,138,50,50,7,0,0,0,0
Faculty of Science,Chemistry,CM5268,Advanced Organic Materials,L1,136,29,29,2,0,0,0,0
Faculty of Science,Food Science & Technology,FST5205A,Smart & Sustainable Food Processing and Engineering,L1,103,89,89,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST5301A,Scientific Principles of Nutraceuticals,L1,106,106,106,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST5302,"Food, Nutrition and Health",L1,100,100,100,0,0,0,0,0
Faculty of Science,Mathematics,DSA5101,Introduction to Big Data for Industry,L1,149,122,122,3,0,0,0,0
Faculty of Science,Mathematics,DSA5102,Foundations of Machine Learning,L1,120,47,16,0,0,0,0,31
Faculty of Science,Mathematics,DSA5103,Optimization Algorithms for Data Modelling,L1,144,119,119,0,0,0,0,0
