Faculty,Department,Code,Title,Class,Vacancy,Demand,Successful (Main),Successful (Reserve),Quota Exceeded,Timetable Clashes,Workload Exceeded,Others
Faculty of Arts & Social Sci,Economics,EC3303,Econometrics I,L1,121,16,16,2,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3304,Econometrics II,L1,68,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3305,Programming Tools for Economics,L1,14,5,5,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3312,Game Theory & Applications to Economics,L1,14,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3332,Money and Banking I,L1,48,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3333,Financial Economics I,L1,60,6,6,2,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3343,International Finance I,L1,59,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3381,Urban Economics,L1,32,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3391,Evolution of Economic Thought & Analysis,L1,52,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4301,Microeconomic Analysis III,E1,24,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4304,Economic and Financial Forecasting,E1,6,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4305,Applied Econometrics,E1,18,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4305,Applied Econometrics,E2,15,2,2,2,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4306,Applied Microeconomic Analysis,E1,7,6,6,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4307,Issues in Macroeconomics,E1,25,2,2,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4307,Issues in Macroeconomics,E2,14,4,4,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4307,Issues in Macroeconomics,E3,34,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4308,Machine Learning and Economic Forecasting,E1,9,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4324,Economics of Competition Policy,E1,37,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4325,The Economics of Digital Platforms,E1,2,19,2,0,17,0,0,0
Faculty of Arts & Social Sci,Economics,EC4343,International Finance II,E1,2,8,2,0,6,0,0,0
Faculty of Arts & Social Sci,Economics,EC4354,Economics of Education,E1,6,15,6,0,9,0,0,0
Faculty of Arts & Social Sci,Economics,EC4362,Immigration Economics,E1,3,4,3,0,1,0,0,0
Faculty of Arts & Social Sci,Economics,EC4372,Technology and Innovation,L1,37,12,12,2,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4394,Behavioural Economics,E1,20,8,8,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4394,Behavioural Economics,E2,2,4,2,0,2,0,0,0
Faculty of Arts & Social Sci,Economics,EC4398,Economics of Inequality,L1,2,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4880,Topics in Economics,E1,34,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC5326R,Policy Impact Evaluation Methods,S1,8,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,GEC1028,Luck,L1,60,198,60,0,138,0,0,0
Faculty of Arts & Social Sci,Economics,GEH1074,Luck,L1,100,113,100,0,13,0,0,0
Faculty of Arts & Social Sci,Economics,GES1002,Global EC Dimensions of Singapore,L1,100,36,36,9,0,0,0,0
Faculty of Arts & Social Sci,Economics,GESS1000,Global EC Dimensions of Singapore,L1,55,34,34,12,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL1101E,The Nature of Language,L1,123,89,89,7,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL2102,Sound Patterns in Language,E1,41,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL2102,Sound Patterns in Language,E2,41,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL2151,Social Variation in English,L1,58,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL3206,Psycholinguistics,E1,21,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL3208,Bilingualism,L1,22,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL3209,"Language, Culture, and Mind",E1,32,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL3214,Language Documentation,E1,5,1,1,1,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL4216,Lexicology and Lexicography,E1,6,8,6,0,2,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL4252,Interactional Discourse,E1,20,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL4253,"Language, Gender and Sexual Identities",E1,19,8,8,1,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL4255,English as a World Language,E1,1,7,1,0,6,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN1101E,An Introduction to Literary Studies,L1,64,24,24,1,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN2207,Gender and Sexuality in Literature,E1,15,4,4,1,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN2277,Love's Word: Reading across Literature and Philosophy,L1,18,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN3222,The Eighteenth Century,E1,8,4,4,1,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN3224,The Twentieth Century,E1,16,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN3224,The Twentieth Century,E2,21,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN3227,Romanticism,L1,3,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN4224,Topics in the Twentieth Century,E1,4,19,4,0,15,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN4234,Pynchon and the Poetics of Information,E1,9,6,6,2,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN4264,Modern Poetry,E1,6,11,6,0,5,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GEC1017,Film Art and Human Concerns,L1,50,46,46,3,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GEC1018,Names as Markers of Socio-cultural Identity,E1,13,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GEH1053,Film Art and Human Concerns,L1,80,55,55,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GEH1054,Names as Markers of Socio-cultural Identity,E1,15,11,11,1,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GEI1002,Computers and the Humanities,L1,90,261,90,0,170,0,1,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GEN2001,Theatre and Community Engagement,L1,120,157,120,0,37,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GES1039,Cultural Performances and Practices in Singapore,L1,40,14,14,7,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GESS1028,Cultural Performances and Practices in Singapore,L1,20,6,6,1,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GET1030,Computers and the Humanities,L1,60,135,60,0,75,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GET1044,Hollywood Cinema: Constructing the Realistic,L1,60,52,52,6,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GEX1031,Hollywood Cinema: Constructing the Realistic,L1,30,29,29,1,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS1101E,Introduction to Theatre and Performance,L1,52,17,17,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS2233,Making Contemporary Performance,E1,31,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS2240,Voice Studies and Production,L1,9,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS3222,Applied Theatre,E1,16,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS3243,Stage and Screen,E1,28,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS4212,Playwriting: Practice and Production,E1,21,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS4219,Media and Popular Performance,E1,21,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS4220,Shakespeare and Film,E1,18,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS4221,Performance Research,E1,21,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,FASS DO/Office of Programmes,HSH1000,The Human Condition,L1,96,11,8,0,0,1,1,1
Faculty of Arts & Social Sci,FASS DO/Office of Programmes,HSS1000,Understanding Social Complexity,L1,226,14,13,1,0,0,0,1
Faculty of Arts & Social Sci,Geography,GE1101E,Geographical Journeys: Exploring World Environments,L1,74,7,7,5,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE2215,Introduction to GIS,L1,48,33,33,2,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE2231,Living Space: Introducing Social and Cultural Geography,L1,126,9,9,4,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3204,Cities and Regions: Planning for Change,L1,57,6,6,1,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3236,Transport and Communications,L1,80,12,12,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3241,Geographies of Social Life,L1,36,4,4,1,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3253,Weather and Climate,L1,124,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3254,Energy Futures: Environment and Sustainability,L1,63,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3255,"Aquatic, Riparian and Coastal Systems",L1,82,6,5,0,0,0,1,0
Faculty of Arts & Social Sci,Geography,GE4202,Remaking the Global Economy,E1,31,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4211,Advanced Hydrology and Water Resources Management,E1,38,11,11,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4213,Cultural Geographies,E1,17,8,8,1,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4214,Remote Sensing of Environment,E1,21,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4217,Political Geographies: Space and Power,E1,34,3,3,1,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4218,Interpreting Tourism Spaces and Cultures,E1,2147483647,7,5,0,2,0,0,0
Faculty of Arts & Social Sci,Geography,GE4219,Development and Environment in Southeast Asia,E1,2147483647,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4222,Advanced Geomorphology,E1,36,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4225,Young People and Children: Global Perspectives,E1,1,4,1,0,3,0,0,0
Faculty of Arts & Social Sci,Geography,GE4234,Environmental Change in the Tropics,E1,22,9,9,1,0,0,0,0
Faculty of Arts & Social Sci,Geography,GEC1029,Worlds of Football,L1,50,27,27,5,0,0,0,0
Faculty of Arts & Social Sci,Geography,GEH1076,Worlds of Football,L1,130,13,13,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,XD3103,Planet Earth,L1,94,4,4,1,0,0,0,0
Faculty of Arts & Social Sci,History,AH2101,Introduction to Art History,L1,32,34,32,0,2,0,0,0
Faculty of Arts & Social Sci,History,AH2201,Chinese Painting: Styles and Masters,L1,16,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,History,AH2204,"Art in Southeast Asia, 4th-14th centuries CE",L1,20,2,2,1,0,0,0,0
Faculty of Arts & Social Sci,History,AH3204,Methods and Approaches to Art History,E1,10,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,History,AS2237,The U.S.: From Settlement to Superpower,L1,1,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,History,EU1101E,Making of Modern Europe,L1,34,8,8,1,0,0,0,0
Faculty of Arts & Social Sci,History,GEC1030,Metropolis: The City in World History,L1,55,134,55,0,79,0,0,0
Faculty of Arts & Social Sci,History,GEH1077,Metropolis: The City in World History,L1,90,113,90,0,23,0,0,0
Faculty of Arts & Social Sci,History,GES1011,The Evolution of a Global City-State,L1,60,33,33,15,0,0,0,0
Faculty of Arts & Social Sci,History,GESS1009,The Evolution of a Global City-State,L1,35,18,18,3,0,0,0,0
Faculty of Arts & Social Sci,History,GESS1037,Gender and Sexuality: A Singaporean History,L1,195,45,45,14,0,0,0,0
Faculty of Arts & Social Sci,History,HY1101E,Asia and the Modern World,L1,58,29,29,1,0,0,0,0
Faculty of Arts & Social Sci,History,HY2206,China's Imperial Past: History & Culture,L1,31,5,5,2,0,0,0,0
Faculty of Arts & Social Sci,History,HY2237,The U.S.: From Settlement to Superpower,L1,3,14,3,0,11,0,0,0
Faculty of Arts & Social Sci,History,HY2258,Passage to India: Modern Indian Society,L1,17,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY3217,The Making of Colonial Indochina,L1,9,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY3245,Engendering History/Historicising Gender,E1,2,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY3257,The Philippines: A Social and Cultural History,L1,13,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY3259,Issues in Korean Cultural History since 1945,L1,11,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY3262,Buddhism In Southeast Asian History,L1,13,5,5,2,0,0,0,0
Faculty of Arts & Social Sci,History,HY4209,Imperialism and Empires,E1,10,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY4222,Asian Business History: Case Studies,E1,2,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY4227,Sources of Singaporean History,E1,1,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,GEC1005,Cultural Borrowing: Japan and China,L1,35,22,22,13,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,GEC1006,Understanding Consumption,L1,90,37,36,10,0,0,1,0
Faculty of Arts & Social Sci,Japanese Studies,GEH1015,Cultural Borrowing: Japan and China,L1,40,27,26,0,0,0,0,1
Faculty of Arts & Social Sci,Japanese Studies,GEH1016,Understanding Consumption,L1,120,41,41,3,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,HY4218,Approaches to Modern Japanese History,E1,6,8,6,0,2,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS1101E,Introduction to Japan,L1,66,21,21,2,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS2101,Approaches to Japanese Studies I,E1,20,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS2214,Ideas and Images in Japanese Culture,L1,19,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS2216,Postwar Japanese Film and Anime,L1,53,20,20,4,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS3213,Alternative Lives in Contemporary Japan,E1,12,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS3222,Japanese Business Management,E1,17,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS3230,Men and Women in Modern Japanese Literature,E1,16,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS4213,Approaches to Modern Japanese History,E1,2,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS4217,Selected Topics in Japanese Studies,E1,12,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS4225,Social Dynamics in Modern Japan,E1,6,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS4230,Advanced Readings in Popular Culture,E1,10,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,GES1008,Ethnicity and Nation-Building: Singapore and Malaysia,L1,60,20,20,3,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,GES1014,Islam and Contemporary Malay Society,L1,17,3,3,6,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,GESS1006,Ethnicity and Nation-Building: Singapore and Malaysia,L1,30,14,14,2,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,GESS1012,Islam and Contemporary Malay Society,L1,25,2,2,1,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS1102E,Understanding the Contemporary Malay World,L1,33,20,20,1,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS2212,Law and Malay Society,E1,19,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS2213,Families and Households - Lived Experiences,L1,13,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS3214,Asian Traditions and Modernisation,L1,17,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS3216,Gender and Islam,E1,18,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS4880A,Orientations in Muslim Resurgence Movements,E1,21,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,GEI1001,Computational Reasoning,L1,14,34,14,0,18,0,0,2
Faculty of Arts & Social Sci,Philosophy,GES1041,Everyday Ethics in Singapore,L1,140,80,80,40,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,GESS1029,Everyday Ethics in Singapore,L1,90,82,82,8,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,GET1025,Science Fiction and Philosophy,L1,70,39,39,3,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,GET1026,Effective Reasoning,L1,120,52,52,2,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,GET1028,Logic,L1,44,44,44,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,GET1029,"Life, the Universe, and Everything",L1,169,144,144,23,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,GEX1011,Science Fiction and Philosophy,L1,42,34,34,2,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,GEX1012,Effective Reasoning,L1,67,63,63,4,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,GEX1014,Logic,L1,1,4,1,0,3,0,0,0
Faculty of Arts & Social Sci,Philosophy,GEX1015,"Life, the Universe, and Everything",L1,126,148,126,0,22,0,0,0
Faculty of Arts & Social Sci,Philosophy,PE3101P,Decision and Social Choice,L1,5,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PE4102P,Welfare and Distribution,E1,16,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH2208,Applied Ethics,L1,25,24,21,0,3,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH2209,Philosophy of Art,L1,20,17,16,0,1,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH2211,Philosophy of Religion,L1,61,25,25,6,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH2212,Introduction to Continental Philosophy,L1,19,8,8,3,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH2241,Philosophy of Mind,L1,6,7,2,0,5,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH2243,Epistemology,L1,30,7,7,2,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH3203,Moral Philosophy,L1,32,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH3217,Feminist Philosophy,E1,11,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH3250,Quantification and Modality,E1,19,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH3252,Introduction to Philosophy of Mathematics,E1,21,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH4202,Political Philosophy,E1,15,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH4203,Issues in Moral Philosophy,E1,11,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH4206,A Major Philosopher,E1,14,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH4214,Recent Continental European Philosophy,E1,11,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GES1034,We the Citizens - Understanding Singapore's Politics,L1,70,6,5,1,0,1,0,0
Faculty of Arts & Social Sci,Political Science,GESS1024,We the Citizens - Understanding Singapore's Politics,L1,15,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL1101E,Global Issues,L1,42,17,17,1,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL2101,Origins of the Modern World,L1,36,1,1,1,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL2102,Global Political Economy,L1,23,2,2,1,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4101,Research in Global Issues,L1,14,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4881A,"Colonial, Anticolonial and Postcolonial Globalizations",E1,15,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4882B,Contested Globalisation: Resistance and Resilience,E1,20,3,3,3,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4882D,Global Corporations and Power,E1,7,8,7,0,1,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4883B,Climate Justice,E1,8,9,8,0,1,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4884A,Glocal Media Worlds,E1,26,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS1101E,Introduction to Politics,L1,3,37,3,0,34,0,0,0
Faculty of Arts & Social Sci,Political Science,PS2234,Introduction to Comparative Politics,L1,21,9,9,2,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS2237,Introduction to International Relations,L1,2,9,2,0,7,0,0,0
Faculty of Arts & Social Sci,Political Science,PS2240,Introduction to Public Administration,L1,3,7,3,0,4,0,0,0
Faculty of Arts & Social Sci,Political Science,PS2249,Government and Politics of Singapore,L1,33,4,4,1,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS2255,Politics of the Middle East,L1,32,18,18,1,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS2257,Contemporary African Politics,L1,34,2,2,1,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS2258,Introduction to Political Theory,L1,2,14,2,0,12,0,0,0
Faculty of Arts & Social Sci,Political Science,PS3237,Women and Politics,L1,3,4,3,0,1,0,0,0
Faculty of Arts & Social Sci,Political Science,PS3260,Politics and the Visual,L1,21,9,9,1,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS3262,Managing Non-Profit Organisations,L1,8,9,8,0,1,0,0,0
Faculty of Arts & Social Sci,Political Science,PS3265,Civil-Military Relations,L1,56,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS3276,Comparative Political Behaviour,L1,18,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS3311,International Ethics,L1,5,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4201,Contemporary Political Theory,E1,1,5,1,0,4,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4209,Public Organisation Theory and Practice,E1,17,12,12,5,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4237,Capitalism and Political Theory,E1,1,5,1,0,4,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4311,International Relations in Political Thought,E1,3,9,3,0,6,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4881G,Topics in CP: Politics of the Korean Peninsula,E2,2,19,2,0,17,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4882A,"Topics in IR: Globalisation, Security and the State",E1,2,14,2,0,12,0,0,0
Faculty of Arts & Social Sci,Psychology,PL1101E,Introduction to Psychology,L1,31,20,19,1,0,0,1,0
Faculty of Arts & Social Sci,Psychology,PL1101E,Introduction to Psychology,L2,35,31,31,2,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL2131,Research and Statistical Methods I,L1,35,23,23,3,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL2132,Research and Statistical Methods II,L1,24,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3102,Biological Psychology,L1,20,8,8,2,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3103,Cognitive Psychology,L1,8,7,7,1,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3104,Developmental Psychology,L1,6,23,6,0,17,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3105,Social Psychology,L1,15,12,12,3,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3106,Abnormal Psychology,L1,5,17,5,0,12,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3252,Social-Cognitive Perspectives on Emotion,L1,20,8,8,2,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3257,Introduction to Clinical Psychology,L1,27,13,13,1,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3260,Moral Development,L1,12,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3281,Lab in Cognitive Psychology,E1,1,3,1,0,2,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3281D,Lab in Music Perception and Cognition,E1,10,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3281E,Lab in Speech and Language Processes,E1,2,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3282,Lab in Social Psychology,E1,1,10,1,0,9,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3283,Lab in Developmental Psychology,E1,1,7,1,0,6,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3284,Lab in Applied Psychology (Scale Construction),E1,1,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4201,Psychometrics and Psychological Testing,L1,51,19,19,2,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4205,Developmental Processes,E1,10,16,10,0,6,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4206,Cognitive Neuroscience,E1,25,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4218,Psychological Assessment,E1,19,15,15,3,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4218,Psychological Assessment,E2,11,9,9,2,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4224,Child Abnormal Psychology,E1,1,20,1,0,19,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4227,Behavioral Genetics for Social Scientists,E1,33,1,1,1,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4229,Psychological Therapies,E1,1,4,1,0,3,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4242,Historical Controversies in Psychology,E1,2,9,2,0,7,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4245,Data Science for Psychology: Methods and Applications,L1,35,17,17,4,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4246,Networks in Psychology,L1,1,12,1,0,11,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4247,Application of Psychology to Fears and Phobias,E1,17,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4880H,Sport Psychology,E1,7,14,7,0,7,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4880K,Parenting and Child Development,E1,2,11,2,0,9,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4880P,Psychology of Religion,E1,27,20,20,2,0,0,0,0
