Faculty,Department,Code,Title,Class,Vacancy,Demand,Successful_Main,Successful_Reserve,Quota_Exceeded,Timetable_Clashes,Workload_Exceeded,Others
Faculty of Arts & Social Sci,Economics,EC4325,The Economics of Digital Platforms,E1,4,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4325HM,The Economics of Digital Platforms,E1,36,48,36,0,12,0,0,0
Faculty of Arts & Social Sci,Economics,EC4331,Monetary Economics and Policy,E1,4,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4331HM,Monetary Economics and Policy,E1,36,14,14,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4331HM,Monetary Economics and Policy,E2,36,15,15,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4332HM,Money and Banking II,E1,36,22,22,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4342HM,International Trade II,E1,36,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4351,Public Economics,E1,4,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4351HM,Public Economics,E1,36,32,32,2,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4352,Singapore Economy: Practice and Policy,E1,4,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4352HM,Singapore Economy: Practice and Policy,E1,36,68,36,0,32,0,0,0
Faculty of Arts & Social Sci,Economics,EC4371,Development Economics,E1,4,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4371HM,Development Economics,E1,36,18,17,0,0,0,1,0
Faculty of Arts & Social Sci,Economics,EC4371HM,Development Economics,E2,36,13,13,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4372HM,Technology and Innovation,L1,80,27,27,2,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4382,Transport Economics,E1,5,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4382HM,Transport Economics,E1,35,43,35,0,8,0,0,0
Faculty of Arts & Social Sci,Economics,EC4383HM,Environmental Economics and Policy,E1,38,38,38,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4394,Behavioural Economics,E2,4,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4394HM,Behavioural Economics,E1,36,17,17,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4394HM,Behavioural Economics,E2,36,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4880HM,Topics in Economics,E1,35,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4880HM,Topics in Economics,E2,35,3,3,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,PE4101E,Political Economy of Money,E1,15,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,PE4101EHM,Political Economy of Money,E1,25,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,PE4102E,Institutions and Political Economy,E1,15,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,PE4102EHM,Institutions and Political Economy,E1,25,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL2101,Structure of Sentences and Meanings,E1,47,28,28,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL2101,Structure of Sentences and Meanings,E2,47,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL2111,Historical Variation in English,L1,60,27,27,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL3208,Bilingualism,L1,57,25,25,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL3210,Topics in the Psychology of Language,E1,46,17,17,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL3254,"Media, Discourse and Society",E1,47,24,24,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL4216HM,Lexicology and Lexicography,E1,22,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL4222,Stylistics and Drama,E1,2,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL4222HM,Stylistics and Drama,E1,33,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL4880DHM,Experimental Syntax,E1,22,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL4880FHM,Grammar and Language Processing,E1,33,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN2202,Critical Reading,E1,22,19,19,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN2202,Critical Reading,E2,22,15,15,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN2203,Introduction to Film Studies,L1,74,74,74,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN2206,Art and Social Justice,E1,47,11,11,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN3220,"From the ""Age of Epic"" to the ""Age of TV""",E1,47,17,17,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN3224,The Twentieth Century,E1,47,15,15,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN3229,Shakespeare in His Time and Ours,L1,55,17,17,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN3241,Literature and Psychoanalysis,E1,47,28,28,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN3253,Strange Times: Issues in Contemporary Literature,E1,47,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN4244HM,Topics in Cultural Studies,E1,33,17,17,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN4249,Autotheory and Contemporary Autofiction,E1,2,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN4249HM,Autotheory and Contemporary Autofiction,E1,33,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN4252HM,The Ancient Greek and Roman Worlds in Cinema,E1,32,19,19,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN4267,Literature and Ecology,E1,2,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN4267HM,Literature and Ecology,E1,33,11,11,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN4268,"World Literature: Theories, Methods, Texts",E1,2,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN4268HM,"World Literature: Theories, Methods, Texts",E1,33,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",HS2913,"Representing Live(s): Research, Performance and Stories",L1,120,27,27,2,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",HS2914,How to Get Humans and Machines to Talk to Each Other,L1,120,117,117,3,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS2232,Staging Asian Theatres,E1,35,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS2235,Marketing the Arts and Leisure Services,E1,32,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS2237,As If: Actors and Acting,L1,15,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS2239,Major Playwrights of the 20th Century,E1,33,12,12,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS2243,Film Genres: Stars and Styles,L1,35,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS3103,Theatre Lab,L1,40,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS3242,Performing Interculturalism Onstage,E1,25,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS4216,Theatre and Gender,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS4216HM,Theatre and Gender,E1,20,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS4220,Shakespeare and Film,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS4220HM,Shakespeare and Film,E1,29,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,FASS DO/Office of Programmes,FAS3550,FASS Industry Seminar,L1,80,30,30,1,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE1101E,Geographical Journeys: Exploring World Environments,L1,85,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE2101,Methods and Practices in Geography,L1,120,50,50,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE2102,"Politics, Economies And Space",L1,110,38,38,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE2103,Our Planet: An Earth System Science Perspective,L1,230,57,57,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3238,GIS Design and Practices,L1,120,30,30,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3240,Geographical Research: Developing Ideas,L1,60,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3248,Cities in Transition,L1,73,12,12,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3249,Geographies of Life and Death,L1,40,14,14,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3252,Cartography and Geovisualisation,L1,80,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3253,Weather and Climate,L1,80,12,12,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3256,"Earth Surface Processes, Landforms and Ecosystems",L1,80,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3259,Applied Geographical Data Science,L1,75,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4204,New Geographies of Urban Theory,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4204HM,New Geographies of Urban Theory,E1,35,21,21,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4211,Advanced Hydrology and Water Resources Management,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4211HM,Advanced Hydrology and Water Resources Management,E1,35,11,11,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4214,Remote Sensing of Environment,E1,5,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4214HM,Remote Sensing of Environment,E1,30,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4224,Applied Biogeography,E1,5,2,2,1,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4224HM,Applied Biogeography,E1,35,21,21,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4227,"Climate Change: Processes, Impact and Responses",E1,5,9,5,0,4,0,0,0
Faculty of Arts & Social Sci,Geography,GE4227HM,"Climate Change: Processes, Impact and Responses",E1,35,29,29,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4228HM,Gender and the City,E1,34,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4231HM,Urban and Regional Economies,E1,35,17,17,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4238,"The Middle East: cities, states and territory",E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4238HM,"The Middle East: cities, states and territory",E1,35,13,13,0,0,0,0,0
Faculty of Arts & Social Sci,History,AH2101,Introduction to Art History,L1,67,11,11,0,0,0,0,0
Faculty of Arts & Social Sci,History,AH2203,"Empire and Art: India, Singapore, Malaya",L1,17,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,History,AH3206,Islam and Modern and Contemporary Art in Southeast Asia,E1,25,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,History,GESS1010,Popular Culture in Singapore,L1,43,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY1101E,Asia and the Modern World,L1,78,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY2207,The Struggle for Modern China since 1800,L1,38,22,22,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY2247,Sport and History,L1,92,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY2251,From the Wheel to the Web,L1,35,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY2252,Introduction to Business History,L1,32,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY2259,The Craft of History,L1,60,38,38,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY2263,The Ancient World: Ancient Greece,L1,95,30,28,0,0,1,1,0
Faculty of Arts & Social Sci,History,HY2265,Buddhism in World History,L1,95,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY3226,"Memory, Heritage & History",L1,35,15,15,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY3247,From Monarchy to Military: History of Myanmar,L1,45,18,18,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY3250,Approaches to Singapore History,E1,25,20,20,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY3254,Cold War in East Asia,L1,43,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY3265,Researching the Past,E1,50,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY4210HM,Issues and Events in Malaysian History,E1,35,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY4211,Topics in Environmental History,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY4211HM,Topics in Environmental History,E1,35,19,19,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY4215HM,The Classical Empires of Southeast Asia,E1,35,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY4223HM,Chinese Overseas: Sojourners & Settlers,E1,35,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY4225,Ideological Origins of US Foreign Policy,E1,5,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY4225HM,Ideological Origins of US Foreign Policy,E1,35,26,26,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY4229HM,Biography and History,E1,35,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY4231HM,Family-State Relations in Chinese History,E1,35,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY4236HM,Topics in Singaporean History,E1,35,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,GESS1013,Singapore and Japan: Historical and Contemporary Relationships,L1,25,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS2230,Itadakimasu - Food In Japan,L1,90,12,12,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS2233,Idols and Celebrities in Japan and Korea,L1,120,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS3214,Japanese Philosophy and Thought,E1,21,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS3217,Japanese Art and Aesthetics,L1,25,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS3230,Men and Women in Modern Japanese Literature,E1,25,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS4216,Tales and Performance in Premodern Japan,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS4216HM,Tales and Performance in Premodern Japan,E1,8,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS4217HM,Selected Topics in Japanese Studies,E1,8,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS4227,Japanese Political Economy,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS4227HM,Japanese Political Economy,E1,8,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS4229,Japanese Translation - Theory & Practice,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS4229HM,Japanese Translation - Theory & Practice,E1,8,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,GESS1012,Islam and Contemporary Malay Society,L1,17,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,HS2919,Blood and Womb: Culture and the Body in Malay Society,L1,250,15,15,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS1102E,Understanding the Contemporary Malay World,L1,40,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS2210,Malay Culture & Society,L1,25,6,5,0,0,0,1,0
Faculty of Arts & Social Sci,Malay Studies,MS2216,Fieldwork in Studies of Malay Society,E1,25,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS2217,Singapore's Malay Built Heritage: Legacies of Diversity,E1,20,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS2219,Networks and the Malay World,L1,30,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS3209,Being Malays in Singapore,L1,30,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS3211,Political Culture of the Malays,E1,25,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS3213,Ideology & Ideas on Malay Development,E1,25,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,GET1028,Logic,L1,95,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,GEX1014,Logic,L1,138,16,15,0,0,0,1,0
Faculty of Arts & Social Sci,Philosophy,PE2101P,"Introduction to Philosophy, Politics, and Economics",L1,95,48,48,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PE4101P,The Ethics and Politics of Nudging,E1,5,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PE4101PHM,The Ethics and Politics of Nudging,E1,19,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH2114,Logic and its Limits,L1,45,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH2201,Introduction to Philosophy Of Science,L1,43,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH2208,Applied Ethics,L1,53,18,18,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH2209,Philosophy of Art,L1,44,29,29,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH2211,Philosophy of Religion,L1,95,26,26,1,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH2212,Introduction to Continental Philosophy,L1,35,12,12,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH2224,Philosophy and Film,L1,55,13,13,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH2241,Philosophy of Mind,L1,55,21,21,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH3218,Introduction to Comparative Philosophy,E1,27,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH3222,Greek Philosophy (Aristotle),E1,27,11,11,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH3230,Normative Ethical Theory,E1,26,41,26,0,15,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH3252,Introduction to Philosophy of Mathematics,E1,25,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH4201HM,Philosophy of Science,E1,13,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH4203HM,Issues in Moral Philosophy,E1,14,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH4207,Phenomenology,E1,10,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH4207HM,Phenomenology,E1,14,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH4217,History of Philosophy,E1,10,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH4217HM,History of Philosophy,E1,14,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL1101E,Global Issues,L1,90,11,9,0,0,1,1,0
Faculty of Arts & Social Sci,Political Science,GL2101,Origins of the Modern World,L1,67,36,36,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL2102,Global Political Economy,L1,50,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL2103,Global Governance,L1,90,22,22,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL3203,Global Socio-environmental Entanglements,L1,45,13,13,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4883AHM,Conflict and Natural Resources,E1,30,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4883C,Social Experiences of Disaster,E1,10,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4883CHM,Social Experiences of Disaster,E1,30,13,13,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4884BHM,Living with Infrastructure,E1,30,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4885BHM,Transnational Environmental Campaigns,E1,30,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4886B,The International Refugee Regime,E1,10,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4886BHM,The International Refugee Regime,E1,30,5,5,1,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PE3551S,FASS Undergraduate Research Opportunity (UROP),L1,50,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PE4103S,Meritocracy,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PE4103SHM,Meritocracy,E1,30,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS1101E,Introduction to Politics,L1,130,20,20,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS2204,Modern Western Political Thought,L1,62,52,52,1,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS2244,Public Administration in Singapore,L1,85,101,85,0,16,0,0,0
Faculty of Arts & Social Sci,Political Science,PS2249,Government and Politics of Singapore,L1,85,72,72,3,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS2251,The Region in the Postcolonial World,L1,62,33,33,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS2257,Contemporary African Politics,L1,62,41,41,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS3215,Equality and Justice,L1,50,31,31,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS3225,Political Islam,L1,40,38,38,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS3236,Ethnicity and Religion in Asian Politics,L1,62,11,11,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS3240,International Security,L1,40,17,17,1,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS3249,Singapore's Foreign Policy,L1,62,36,36,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS3251,International Organisations,L1,40,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS3257,Political Inquiry,L1,85,65,64,0,0,0,0,1
Faculty of Arts & Social Sci,Political Science,PS3262,Managing Non-Profit Organisations,L1,62,31,31,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS3312,World Orders,L1,40,17,17,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4218,European Foreign Policy,E1,5,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4218HM,European Foreign Policy,E1,30,18,18,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4219,Comparative Political Thought,E1,5,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4219HM,Comparative Political Thought,E1,30,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4220HM,Rhetoric and Politics,E1,29,13,13,1,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4230HM,Public Sector Reforms in China,E1,30,23,23,1,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4234,Identity Politics,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4234HM,Identity Politics,E1,30,38,30,0,8,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4237,Capitalism and Political Theory,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4237HM,Capitalism and Political Theory,E1,30,20,20,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4881B,Topics in CP: Malaysian Politics,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4881BHM,Topics in CP: Malaysian Politics,E1,30,23,23,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4881C,Topics in CP: The Politics of Labour and Labouring,E1,5,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4881CHM,Topics in CP: The Politics of Labour and Labouring,E1,30,22,22,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4881D,Topics in CP: Money and Politics,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4881DHM,Topics in CP: Money and Politics,E1,30,14,14,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4882H,Topics in IR: Food Politics,E1,5,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4882HHM,Topics in IR: Food Politics,E1,30,47,30,0,17,0,0,0
Faculty of Arts & Social Sci,Political Science,PS4883AHM,Topics in PT: Orientalism and Femininity,E1,30,24,24,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS5602R,Introduction to Quantitative Methods,E1,5,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL1101E,Introduction to Psychology,L1,163,71,71,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL1101E,Introduction to Psychology,L2,169,26,26,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL2131,Research and Statistical Methods I,L1,235,111,108,0,0,0,3,0
Faculty of Arts & Social Sci,Psychology,PL2132,Research and Statistical Methods II,L1,197,11,11,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3102,Biological Psychology,L1,185,97,96,1,0,0,1,0
Faculty of Arts & Social Sci,Psychology,PL3103,Cognitive Psychology,L1,184,127,126,2,0,0,1,0
Faculty of Arts & Social Sci,Psychology,PL3104,Developmental Psychology,L1,187,149,149,2,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3105,Social Psychology,L1,187,159,159,1,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3106,Mental Health and Distress,L1,181,200,181,0,19,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3239,Industrial and Organisational Psychology,L1,89,52,52,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3249,Memory,L1,92,25,24,1,0,1,0,0
Faculty of Arts & Social Sci,Psychology,PL3281,Lab in Cognitive Psychology,E1,20,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3281A,Lab in Perception and Attention,E1,20,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3281B,Lab in Memory and Cognition,E1,20,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3281F,Lab in Learning Sciences,E1,20,10,10,2,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3282F,Lab in Social Perception,E1,20,36,20,0,16,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3283A,Lab in Adolescent Psychology,E1,20,44,20,0,24,0,0,0
Faculty of Arts & Social Sci,Psychology,PL3284,Lab in Applied Psychology (Scale Construction),E1,20,13,13,3,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4201,Psychometrics and Psychological Testing,L1,5,1,1,0,0,0,0,0
