Faculty,Department,Code,Title,Class,UG,GD,DK,NG,CPE
Faculty of Science,Statistics and Data Science,ST5202,APPLIED REGRESSION ANALYSIS,L1,-1,9,-1,-1,-1
Faculty of Science,Statistics and Data Science,ST5202,APPLIED REGRESSION ANALYSIS,L2,-1,16,-1,-1,-1
Faculty of Science,Statistics and Data Science,ST5202X,Applied Regression Analysis,L1,-1,10,-1,-1,-1
Faculty of Science,Statistics and Data Science,ST5202X,Applied Regression Analysis,L2,-1,17,-1,-1,-1
Faculty of Science,Statistics and Data Science,ST5209,ANALYSIS OF TIME SERIES DATA,L1,-1,2,-1,-1,-1
Faculty of Science,Statistics and Data Science,ST5209,ANALYSIS OF TIME SERIES DATA,L2,-1,3,-1,-1,-1
Faculty of Science,Statistics and Data Science,ST5209X,Analysis Of Time Series Data,L1,-1,8,-1,-1,-1
Faculty of Science,Statistics and Data Science,ST5209X,Analysis Of Time Series Data,L2,-1,28,-1,-1,-1
Faculty of Science,Statistics and Data Science,ST5212,SURVIVAL ANALYSIS,L1,-1,21,-1,-1,-1
Faculty of Science,Statistics and Data Science,ST5212,SURVIVAL ANALYSIS,L2,-1,56,-1,-1,-1
Faculty of Science,Statistics and Data Science,ST5218,ADVANCED STATISTICAL METHODS IN FINANCE,L1,-1,38,-1,-1,-1
Faculty of Science,Statistics and Data Science,ST5218,ADVANCED STATISTICAL METHODS IN FINANCE,L2,-1,14,-1,-1,-1
Faculty of Science,Statistics and Data Science,ST5223,Statistical Models:Theory/Applications,L1,-1,18,-1,-1,-1
Faculty of Science,Statistics and Data Science,ST5224,Advanced Statistical Theory II,L1,-1,15,-1,0,-1
Faculty of Science,Statistics and Data Science,ST5227,Applied Data Mining,L1,-1,54,-1,-1,-1
Faculty of Science,Statistics and Data Science,ST5227,Applied Data Mining,L2,-1,23,-1,-1,-1
Faculty of Science,Statistics and Data Science,UTOS2001S,Undergraduate Teaching Opportunities Programme (UTOP),L1,100,-1,-1,-1,-1
Faculty of Science,Statistics and Data Science,UTOS2002S,Undergraduate Teaching Opportunities Programme (UTOP),L1,100,-1,-1,-1,-1
Faculty of Science,Statistics and Data Science,UTOS2201S,Undergraduate Teaching Opportunities Programme (UTOP),L1,100,-1,-1,-1,-1
Institute of Systems Science,Institute of Systems Science,DL5101,Digital Organisation Models,L1,-1,79,-1,-1,-1
Institute of Systems Science,Institute of Systems Science,DL5103,Innovation By Design,L1,-1,79,-1,-1,-1
Institute of Systems Science,Institute of Systems Science,DL5107,Digital Leadership Capstone Project,L1,-1,100,-1,-1,-1
Institute of Systems Science,Institute of Systems Science,DL5201,Strategic Thinking & Digital Foresight,L1,-1,79,-1,-1,-1
Institute of Systems Science,Institute of Systems Science,DL5203,Mastering Digital Architecture,L1,-1,79,-1,-1,-1
Institute of Systems Science,Institute of Systems Science,DL5302,Managing Digitalisation Complexity,L1,-1,79,-1,-1,-1
Institute of Systems Science,Institute of Systems Science,EBA5001G,Analytics Project Management,LP1,-1,-1,-1,-1,200
Institute of Systems Science,Institute of Systems Science,EBA5003G,Customer Analytics,LP1,-1,-1,-1,-1,200
Institute of Systems Science,Institute of Systems Science,EBA5004G,Practical Language Processing,LF1,-1,-1,-1,-1,200
Institute of Systems Science,Institute of Systems Science,EBA5005G,Specialized Predictive Modelling and Forecasting,LF1,-1,-1,-1,-1,200
Institute of Systems Science,Institute of Systems Science,EBA5006G,Big Data Analytics,LF1,-1,-1,-1,-1,200
Institute of Systems Science,Institute of Systems Science,EBA5006G,Big Data Analytics,LP1,-1,-1,-1,-1,200
Institute of Systems Science,Institute of Systems Science,ISY5001G,Intelligent Reasoning Systems,LP1,-1,-1,-1,-1,200
Institute of Systems Science,Institute of Systems Science,ISY5003G,Intelligent Robotic Systems,LF1,-1,-1,-1,-1,200
Institute of Systems Science,Institute of Systems Science,ISY5004G,Intelligent Sensing Systems,LF1,-1,-1,-1,-1,200
Institute of Systems Science,Institute of Systems Science,ISY5004G,Intelligent Sensing Systems,LP1,-1,-1,-1,-1,200
Institute of Systems Science,Institute of Systems Science,SA4110C,Machine Learning Application Development,L1,-1,-1,-1,-1,147
Institute of Systems Science,Institute of Systems Science,SWE5003G,Engineering Big Data,LF1,-1,-1,-1,-1,200
Institute of Systems Science,Institute of Systems Science,SWE5003G,Engineering Big Data,LP1,-1,-1,-1,-1,200
Institute of Systems Science,Institute of Systems Science,SWE5004G,Architecting Smart Systems,LP1,-1,-1,-1,-1,200
Institute of Systems Science,Institute of Systems Science,SWE5006,Designing Modern Software Systems,LP1,-1,168,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5105,Cost Benefit Analysis in Public Policy,L1,-1,4,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5168,Public Service Leadership,L1,-1,3,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5196,Education Economics and Policy,L1,-1,3,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5231,Ethics and Global Governance,L1,-1,7,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5257,Urban Water Governance,L1,-1,4,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5266,GLOBAL HEALTH POLICY AND ISSUES,L1,-1,7,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5269,Environmental Economics and Public Policy,L1,-1,2,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5270,China's Economic Development and Reforms 1978-2020,L1,-1,1,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5274,Financial Management for Policy Makers,L1,-1,14,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5407,Advanced Research Methods for Public Policy,L1,-1,0,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5512,US-China Relations and Great Power Policy Making,L1,-1,16,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5514,ASEAN and Regionalism in Southeast Asia,L1,-1,12,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5525,Understanding Global Trade and Asian Trade Policy,L1,-1,1,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5527,Game Theory and Strategic Decision- Making,L1,-1,0,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5528,Designing Markets and Marketplaces,L1,-1,2147483647,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5529,Technological Changes and Work,L1,-1,13,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5531,Programming R for Policy Analytics,L1,-1,0,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5536,"Drones, Data, Drawings - IA in the age of the image",L1,-1,23,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5537,Century 21 (In)security and global challenges,L1,-1,18,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5711,Urban Development and Policy,L1,-1,42,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5717,Political Economy of East Asia,L1,-1,6,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5725,Behavioural Public Policy,L1,-1,4,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5728,Technology and Innovation Policy,L1,-1,25,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5731,"Environment, Energy and Resource Policy",L1,-1,24,-1,-1,-1
LKY School of Public Policy,LKYSPP Dean's Office,PP5909,Geopolitics of the Asia-Pacific,L1,-1,0,-1,-1,-1
Mechanobiology Institute (MBI),Mechanobiology Institute (MBI),MB5101,The Cell as a Machine,L1,-1,20,-1,-1,-1
Mechanobiology Institute (MBI),Mechanobiology Institute (MBI),MB5102,Topics in Mechanobiology,E1,-1,9,-1,-1,-1
Mechanobiology Institute (MBI),Mechanobiology Institute (MBI),MB5103,Research Seminars in Mechanobiology,E1,-1,20,-1,-1,-1
Multi Disciplinary Programme,Computing & Eng Programme,CG2023,Signals and Systems,L01,0,-1,-1,2,-1
Multi Disciplinary Programme,Computing & Eng Programme,CG2023,Signals and Systems,L02,1,-1,-1,2,-1
Multi Disciplinary Programme,Computing & Eng Programme,CG2271,Real-Time Operating Systems,L01,4,-1,-1,-1,-1
Multi Disciplinary Programme,Computing & Eng Programme,CG4002,Computer Engineering Capstone Project,L01,2147483647,-1,-1,2147483647,-1
Multi Disciplinary Programme,Computing & Eng Programme,CG4002,Computer Engineering Capstone Project,L02,4,-1,-1,-1,-1
NUS,Centre for Future-ready Grads,CFG1003,Financial Wellbeing-Introduction,L01,1847,-1,-1,-1,-1
NUS,Centre for Future-ready Grads,CFG1003,Financial Wellbeing-Introduction,L02,980,-1,-1,-1,-1
NUS,Centre for Future-ready Grads,CFG1003,Financial Wellbeing-Introduction,L03,988,-1,-1,-1,-1
NUS,Centre for Future-ready Grads,CFG1003,Financial Wellbeing-Introduction,L04,993,-1,-1,-1,-1
NUS,Centre for Future-ready Grads,CFG1003,Financial Wellbeing-Introduction,L05,991,-1,-1,-1,-1
NUS,Centre for Future-ready Grads,CFG1004,Financial Wellbeing - Art and Science of Investing,L01,1791,-1,-1,-1,-1
NUS,Centre for Future-ready Grads,CFG1004,Financial Wellbeing - Art and Science of Investing,L02,977,-1,-1,-1,-1
NUS,Centre for Future-ready Grads,CFG1004,Financial Wellbeing - Art and Science of Investing,L03,990,-1,-1,-1,-1
NUS,Centre for Future-ready Grads,CFG1004,Financial Wellbeing - Art and Science of Investing,L04,990,-1,-1,-1,-1
NUS,Centre for Future-ready Grads,CFG1004,Financial Wellbeing - Art and Science of Investing,L05,993,-1,-1,-1,-1
NUS,Centre for Future-ready Grads,CFG1500,Women's Professional Development Programme,L01,1,-1,-1,-1,-1
NUS,Centre for Future-ready Grads,CFG2600A,NUS Internship-as-a-Service,L1,50,-1,-1,-1,-1
NUS,Centre for Future-ready Grads,CFG3001,Career Advancement,L01,426,-1,-1,-1,-1
NUS,Centre for Future-ready Grads,CFG3001,Career Advancement,L02,306,-1,-1,-1,-1
NUS,Centre for Future-ready Grads,CFG3001,Career Advancement,L03,272,-1,-1,-1,-1
NUS,Centre for Future-ready Grads,CFG3001,Career Advancement,L04,373,-1,-1,-1,-1
NUS,Centre for Future-ready Grads,CFG3001,Career Advancement,L05,332,-1,-1,-1,-1
NUS,Centre for Future-ready Grads,CFG3001,Career Advancement,L06,137,-1,-1,-1,-1
NUS,Centre for Future-ready Grads,CFG3001,Career Advancement,L07,83,-1,-1,-1,-1
NUS,Chua Thian Poh Comm Leader Ctr,CLC1101,Engaging and Building Communities,L1,2,-1,-1,-1,-1
NUS,Chua Thian Poh Comm Leader Ctr,CLC2204,Community Development With Youth,E1,2,-1,-1,-1,-1
NUS,Chua Thian Poh Comm Leader Ctr,CLC3307,Literacy and Community Development,E1,32,-1,-1,10,-1
NUS,Chua Thian Poh Comm Leader Ctr,CLC3308,"Entering the Field: People, Places & Practices",E1,38,-1,-1,10,-1
NUS,Ctr for Engl Lang Comms,CS2101,Effective Communication for Computing Professionals,SC01,1,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,CS2101,Effective Communication for Computing Professionals,SG01,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,CS2101,Effective Communication for Computing Professionals,SG02,4,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,CS2101,Effective Communication for Computing Professionals,SG03,4,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,CS2101,Effective Communication for Computing Professionals,SG04,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,CS2101,Effective Communication for Computing Professionals,SG05,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,CS2101,Effective Communication for Computing Professionals,SG06,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,CS2101,Effective Communication for Computing Professionals,SG07,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,CS2101,Effective Communication for Computing Professionals,SG08,4,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,CS2101,Effective Communication for Computing Professionals,SG09,4,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,CS2101,Effective Communication for Computing Professionals,SG12,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,CS2101,Effective Communication for Computing Professionals,SG13,4,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,CS2101,Effective Communication for Computing Professionals,SG14,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,CS2101,Effective Communication for Computing Professionals,SG15,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,CS2101,Effective Communication for Computing Professionals,SG16,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,CS2101,Effective Communication for Computing Professionals,SG17,4,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,EM1202,English for Academic Purposes (Music) 2,SG01,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,EM1202,English for Academic Purposes (Music) 2,SG02,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1000,Foundation Academic English,SG01,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1000,Foundation Academic English,SG02,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1000,Foundation Academic English,SG04,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1000,Foundation Academic English,SG05,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SA01,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SA02,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SA03,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SA04,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SA05,3,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SA06,4,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SA07,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SA08,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SA09,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SA10,1,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SB03,7,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SB04,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SC01,4,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SC02,7,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SC04,2,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SD01,2,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SD02,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE01,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE02,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE03,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE04,3,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE05,9,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE06,11,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE07,1,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE08,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE09,2,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE10,3,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS01,4,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS02,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS03,4,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS04,2,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS05,10,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS06,4,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS07,1,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS08,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS09,3,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS10,2,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG01,2,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG02,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG03,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG05,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG06,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG07,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG09,2,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG10,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG12,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG13,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG14,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG15,1,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG16,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG18,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG19,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG20,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG21,4,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG22,4,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG23,3,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG24,5,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG25,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG26,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG01,5,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG03,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG04,5,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG05,3,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG06,4,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG07,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG08,4,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG09,5,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG10,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG11,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG12,9,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG13,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG14,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG15,3,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG16,3,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG17,5,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG18,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG19,1,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG20,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG21,5,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG22,5,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG23,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG24,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG25,5,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG26,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG27,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG28,4,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG30,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG32,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG33,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG34,5,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG35,4,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG36,5,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG37,5,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG38,4,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG39,5,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG40,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG41,4,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG43,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG44,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG45,5,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG46,5,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG47,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG48,4,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG49,6,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG01,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG02,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG03,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG04,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG05,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG06,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG07,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG08,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG09,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG10,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG11,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG12,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG13,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG14,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG15,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG16,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG17,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG18,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG19,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG20,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG21,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG22,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG23,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG24,0,-1,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES5000,GRADUATE ENGLISH COURSE (BASIC LEVEL),SG01,-1,3,-1,-1,-1
NUS,Ctr for Engl Lang Comms,ES5000,GRADUATE ENGLISH COURSE (BASIC LEVEL),SG02,-1,9,-1,-1,-1
