Faculty,Department,Code,Title,Class,Vacancy,Demand,Successful_Main,Successful_Reserve,Quota_Exceeded,Timetable_Clashes,Workload_Exceeded,Others
Faculty of Arts & Social Sci,Communications & New Media,NM4250,Data Journalism and Analysis,E1,3,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NM4250HM,Data Journalism and Analysis,E1,22,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NM4253,"Communications, Culture, and Environment",E1,2,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NM4253HM,"Communications, Culture, and Environment",E1,0,4,0,0,4,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NM4254HM,The City and Public Culture,E1,13,3,3,2,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NM4255HM,Social Media and Computational Communication,E1,0,5,0,0,5,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NM4256,Communication and Digital Collaborations,E1,3,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NM4256HM,Communication and Digital Collaborations,E1,1,3,1,0,2,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NM4257HM,Multiplatform Advertising Strategies,E1,0,2,0,0,2,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NM4258HM,Health Communication,E1,9,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NM4259HM,Mobile Interaction Design,E1,1,9,1,0,8,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NM4260HM,Game Design,E1,8,1,1,1,0,0,0,0
Faculty of Arts & Social Sci,Communications & New Media,NM4880HHM,(Special Topics): Entertainment for social good,E1,5,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC1101E,Introduction to Economic Analysis,L1,36,37,31,3,0,1,0,5
Faculty of Arts & Social Sci,Economics,EC1101E,Introduction to Economic Analysis,L2,89,43,39,5,0,0,1,3
Faculty of Arts & Social Sci,Economics,EC2101,Microeconomic Analysis I,L1,64,40,39,4,0,0,1,0
Faculty of Arts & Social Sci,Economics,EC2102,Macroeconomic Analysis I,L1,1,26,4,0,21,1,0,0
Faculty of Arts & Social Sci,Economics,EC2104,Quantitative Methods for Economic Analysis,L1,71,15,15,2,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC2205,Economic Analysis of Business,L1,62,16,16,4,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC2303,Foundations for Econometrics,L1,18,10,10,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC2374,Economy of Modern China I,L1,31,11,11,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3101,Microeconomic Analysis II,L1,14,13,13,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3102,Macroeconomic Analysis II,L1,17,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3303,Econometrics I,L1,79,15,15,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3304,Econometrics II,L1,92,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3305R,Economic Data Analysis with R Programming,L1,23,3,3,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3312,Game Theory & Applications to Economics,L1,27,3,3,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3332,Money and Banking I,L1,58,14,14,2,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3333,Financial Economics I,L1,52,11,11,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3342,International Trade I,L1,27,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3343,International Finance I,L1,59,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3373,Asean Economies,L1,28,4,4,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3381,Urban Economics,L1,32,8,8,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC3391,Evolution of Economic Thought & Analysis,L1,11,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4301,Microeconomic Analysis III,E1,4,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4301HM,Microeconomic Analysis III,E1,5,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4302HM,Macroeconomic Analysis III,E1,23,2,2,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4303HM,Econometrics III,E1,14,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4304,Economic and Financial Forecasting,E1,1,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4304HM,Economic and Financial Forecasting,E1,0,6,0,0,6,0,0,0
Faculty of Arts & Social Sci,Economics,EC4305,Applied Econometrics,E1,0,1,0,0,1,0,0,0
Faculty of Arts & Social Sci,Economics,EC4305HM,Applied Econometrics,E2,1,4,1,0,3,0,0,0
Faculty of Arts & Social Sci,Economics,EC4306HM,Applied Microeconomic Analysis,E1,9,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4307HM,Issues in Macroeconomics,E1,25,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4307HM,Issues in Macroeconomics,E3,12,6,6,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4308HM,Machine Learning and Economic Forecasting,E1,1,3,1,0,2,0,0,0
Faculty of Arts & Social Sci,Economics,EC4313HM,Search Theory and Applications,E1,1,9,1,0,8,0,0,0
Faculty of Arts & Social Sci,Economics,EC4324HM,Economics of Competition Policy,E1,12,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4325,The Economics of Digital Platforms,E1,0,2,0,0,2,0,0,0
Faculty of Arts & Social Sci,Economics,EC4325HM,The Economics of Digital Platforms,E1,1,12,1,0,11,0,0,0
Faculty of Arts & Social Sci,Economics,EC4332HM,Money and Banking II,E1,1,6,1,0,5,0,0,0
Faculty of Arts & Social Sci,Economics,EC4333HM,Financial Economics II,E1,1,6,1,0,5,0,0,0
Faculty of Arts & Social Sci,Economics,EC4343HM,International Finance II,E1,0,4,0,0,4,0,0,0
Faculty of Arts & Social Sci,Economics,EC4354HM,Economics of Education,E1,1,5,1,0,4,0,0,0
Faculty of Arts & Social Sci,Economics,EC4355HM,Economics of Ageing,E1,0,7,0,0,7,0,0,0
Faculty of Arts & Social Sci,Economics,EC4362HM,Immigration Economics,E1,4,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4371HM,Development Economics,E1,1,2,1,0,1,0,0,0
Faculty of Arts & Social Sci,Economics,EC4372HM,Technology and Innovation,L1,44,4,4,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4394HM,Behavioural Economics,E1,4,5,4,0,1,0,0,0
Faculty of Arts & Social Sci,Economics,EC4394HM,Behavioural Economics,E2,4,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4398,Economics of Inequality,L1,4,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4398HM,Economics of Inequality,L1,3,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC4880HM,Topics in Economics,E1,18,3,3,1,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC5101R,MICROECONOMIC THEORY,S1,3,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,EC5326R,Policy Impact Evaluation Methods,S1,3,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Economics,GEC1028,Luck,L1,2,70,7,0,62,0,0,1
Faculty of Arts & Social Sci,Economics,GEH1074,Luck,L1,28,26,25,3,0,0,0,1
Faculty of Arts & Social Sci,Economics,GES1002,Global EC Dimensions of Singapore,L1,68,19,19,6,0,0,0,0
Faculty of Arts & Social Sci,Economics,GESS1000,Global EC Dimensions of Singapore,L1,22,28,28,3,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL1101E,The Nature of Language,L1,37,55,40,0,15,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL2102,Sound Patterns in Language,E1,16,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL2151,Social Variation in English,L1,20,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL3201,Syntax,E1,30,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL3206,Psycholinguistics,E1,19,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL3216,Language and the Internet,E1,2,4,2,0,2,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL4204HM,Pragmatics,E1,8,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL4212,Field Methods in Linguistics,E1,1,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL4252,Interactional Discourse,E1,7,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL4253HM,"Language, Gender and Sexual Identities",E1,13,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL4258HM,Metapragmatics and Language Ideology,E1,13,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN1101E,An Introduction to Literary Studies,L1,47,16,16,1,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN2207,Gender and Sexuality in Literature,E1,9,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN2275,Writing About Literature,L1,24,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN3222,The Eighteenth Century,E1,19,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN3243,S/F: Science Fiction and Fantasy,E1,9,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN3249,"Introduction to Visual Culture: Art, Film and Media",L1,36,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN3252,The Genealogy of Affect Theory,E1,30,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN3263,Singapore Literature in Context,E1,29,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN3264,In Other Wor(l)ds: Post ‐colonial Theory & Literature,E1,22,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN4232,Topics in American Literature,E1,4,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN4234HM,Pynchon and the Poetics of Information,E1,23,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN4251,Jonathan Swift,E1,2,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN4251HM,Jonathan Swift,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN4880A,"Usurpation and Authority, 1558-1674",E1,0,1,0,0,1,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GEC1018,Names as Markers of Socio-cultural Identity,E1,27,7,7,3,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GEH1054,Names as Markers of Socio-cultural Identity,E1,9,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GEI1002,Computers and the Humanities,L1,3,102,3,0,99,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GEN2001,Theatre and Community Engagement,L1,4,167,4,0,163,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GEN2004,"Green Communities in Action: Climate, Species, Crisis",L1,2,148,2,0,146,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GES1023,Representing Singapore,L1,17,2,2,3,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GES1039,Cultural Performances and Practices in Singapore,L1,14,7,7,4,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GESS1017,Representing Singapore,L1,54,8,8,4,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GESS1028,Cultural Performances and Practices in Singapore,L1,24,16,16,7,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GET1030,Computers and the Humanities,L1,0,17,0,0,17,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GET1044,Hollywood Cinema: Constructing the Realistic,L1,5,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GEX1031,Hollywood Cinema: Constructing the Realistic,L1,25,17,17,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS1101E,Introduction to Theatre and Performance,L1,16,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS2240,Voice Studies and Production,L1,16,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS3222,Applied Theatre,E1,3,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS3243,Stage and Screen,E1,23,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS3246,Shakespeare and Asian Performances,E1,30,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,FASS DO/Office of Programmes,HSH1000,The Human Condition,L1,119,19,17,3,0,0,0,2
Faculty of Arts & Social Sci,FASS DO/Office of Programmes,HSS1000,Understanding Social Complexity,L1,107,16,16,4,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE1101E,Geographical Journeys: Exploring World Environments,L1,51,20,19,4,0,0,1,0
Faculty of Arts & Social Sci,Geography,GE2215,Introduction to GIS,L1,67,27,27,2,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE2231,Living Space: Introducing Social and Cultural Geography,L1,80,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3204,Cities and Regions: Planning for Change,L1,19,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3216,Applications of GIS & Remote Sensing,L1,49,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3231,Natural Hazards,L1,64,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3236,Transport and Communications,L1,66,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3241,Geographies of Social Life,L1,41,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3250,Nature and Society,L1,38,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3254,Energy Futures: Environment and Sustainability,L1,54,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3255,"Aquatic, Riparian and Coastal Systems",L1,29,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE3257,Financial Geographies,L1,34,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4219,Development and Environment in Southeast Asia,E1,5,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4219HM,Development and Environment in Southeast Asia,E1,11,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4222,Advanced Geomorphology,E1,10,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4222HM,Advanced Geomorphology,E1,10,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4225,Young People and Children: Global Perspectives,E1,10,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4225HM,Young People and Children: Global Perspectives,E1,10,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4226HM,Mobile Spaces: Making Social Worlds,E1,10,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4232,Global Political Ecologies,E1,13,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4234,Environmental Change in the Tropics,E1,7,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4234HM,Environmental Change in the Tropics,E1,7,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4235,Urban Climates,E1,12,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4235HM,Urban Climates,E1,14,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4236,Geographies of Migration,E1,7,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,GE4239HM,Coastal Dynamics,E1,15,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Geography,HS2907,Earth and Beyond,L1,45,90,45,0,44,1,0,0
Faculty of Arts & Social Sci,History,AH2101,Introduction to Art History,L1,32,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,History,AH2202,Modern Art: A Critical Introduction,L1,11,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,History,AH3201,A History of Contemporary Art,L1,15,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,History,AH3204,Methods and Approaches to Art History,E1,9,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,History,GEC1030,Metropolis: The City in World History,L1,34,92,34,0,58,0,0,0
Faculty of Arts & Social Sci,History,GEH1077,Metropolis: The City in World History,L1,35,38,35,0,2,0,1,0
Faculty of Arts & Social Sci,History,GES1011,The Evolution of a Global City-State,L1,31,17,17,10,0,0,0,0
Faculty of Arts & Social Sci,History,GESS1009,The Evolution of a Global City-State,L1,16,18,17,3,0,0,0,1
Faculty of Arts & Social Sci,History,GESS1037,Gender and Sexuality: A Singaporean History,L1,102,59,58,19,0,0,1,0
Faculty of Arts & Social Sci,History,HY1101E,Asia and the Modern World,L1,31,7,6,1,0,0,1,0
Faculty of Arts & Social Sci,History,HY2232,Modern Japan: Conflict in History,L1,13,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY2237,The U.S.: From Settlement to Superpower,L1,47,4,4,1,0,0,0,0
Faculty of Arts & Social Sci,History,HY2249,Art and History,L1,29,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY2250,Introduction to Southeast Asian History,L1,29,3,3,2,0,0,0,0
Faculty of Arts & Social Sci,History,HY2253,Christianity in World History,L1,47,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY2264,The Making of Modern Europe,L1,31,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY3214,History of Strategic Thought,L1,20,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY3248,"People's Republic of China, 1949- 1989",L1,10,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY4207HM,Special Paper in Military History,E1,3,4,3,0,1,0,0,0
Faculty of Arts & Social Sci,History,HY4214HM,Approaches to Chinese History,E1,23,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY4222HM,Asian Business History: Case Studies,E1,23,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY4230HM,Historiography and Historical Method,E1,33,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,History,HY4235HM,A History of the 20th Century and Beyond,E1,12,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,GEC1005,Cultural Borrowing: Japan and China,L1,44,31,30,13,0,0,1,0
Faculty of Arts & Social Sci,Japanese Studies,GEC1006,Understanding Consumption,L1,110,30,28,10,0,2,0,0
Faculty of Arts & Social Sci,Japanese Studies,GEC1039,International Relations of Asia,L1,11,6,6,5,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,GEH1015,Cultural Borrowing: Japan and China,L1,12,7,7,2,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,GEH1016,Understanding Consumption,L1,35,11,11,3,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,GEH1024,International Relations of Asia,L1,8,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,HY4218HM,Approaches to Modern Japanese History,E1,3,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS1101E,Introduction to Japan,L1,22,15,15,3,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS2203,"Sound, Grammar and Meaning",E1,24,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS2213,Visual Analysis of Japanese Popular Culture,L1,42,11,11,1,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS2234,Japan: The Green Nation?,L1,32,5,4,0,0,0,1,0
Faculty of Arts & Social Sci,Japanese Studies,JS3213,Alternative Lives in Contemporary Japan,E1,11,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS3223,Japan and the Asia-Pacific Region,E1,15,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS4230,Advanced Readings in Popular Culture,E1,1,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Japanese Studies,JS4230HM,Advanced Readings in Popular Culture,E1,4,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,GES1008,Ethnicity and Nation-Building: Singapore and Malaysia,L1,54,8,8,3,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,GES1014,Islam and Contemporary Malay Society,L1,16,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,GESS1006,Ethnicity and Nation-Building: Singapore and Malaysia,L1,12,7,7,5,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,GESS1012,Islam and Contemporary Malay Society,L1,16,6,6,1,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS1102E,Understanding the Contemporary Malay World,L1,29,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS2212,Law and Malay Society,E1,11,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Malay Studies,MS2213,Families and Households - Lived Experiences,L1,11,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,EU3227,Continental European Philosophy,E1,5,1,0,0,0,0,1,0
Faculty of Arts & Social Sci,Philosophy,GEI1001,Computational Reasoning,L1,6,68,6,0,62,0,0,0
Faculty of Arts & Social Sci,Philosophy,GES1041,Everyday Ethics in Singapore,L1,60,32,32,4,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,GESS1029,Everyday Ethics in Singapore,L1,87,50,50,10,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,GET1025,Science Fiction and Philosophy,L1,18,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,GET1026,Effective Reasoning,L1,61,16,16,4,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,GET1028,Logic,L1,16,15,15,5,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,GET1029,"Life, the Universe, and Everything",L1,50,28,28,2,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,GEX1011,Science Fiction and Philosophy,L1,40,34,34,4,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,GEX1012,Effective Reasoning,L1,50,41,41,5,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,GEX1014,Logic,L1,25,47,25,0,22,0,0,0
Faculty of Arts & Social Sci,Philosophy,GEX1015,"Life, the Universe, and Everything",L1,57,93,57,0,35,0,1,0
Faculty of Arts & Social Sci,Philosophy,PE3101P,Decision and Social Choice,L1,0,10,0,0,7,0,0,3
Faculty of Arts & Social Sci,Philosophy,PE4102P,Welfare and Distribution,E1,4,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PE4102PHM,Welfare and Distribution,E1,0,6,0,0,6,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH2207,Hume and Kant,L1,25,12,12,4,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH2213,Metaphysics,L1,10,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH2222,Greek Philosophy (Socrates and Plato),L1,0,5,0,0,5,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH2242,Philosophy of Language,L1,8,13,8,0,5,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH2301,Classical Chinese Philosophy I,L1,36,3,3,1,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH3203,Moral Philosophy,L1,9,5,5,1,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH3207,Continental European Philosophy,E1,7,1,1,1,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH3217,Feminist Philosophy,E1,0,2,0,0,2,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH3247,Philosophical Logic,E1,22,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH4206HM,A Major Philosopher,E1,13,2,2,1,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH4210,Topics in Western Philosophy,E1,10,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH4213HM,Comparative Philosophy,E1,7,1,1,1,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH4262,Nietzsche,E1,10,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Philosophy,PH4262HM,Nietzsche,E1,11,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GES1034,We the Citizens - Understanding Singapore's Politics,L1,52,5,5,2,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GESS1024,We the Citizens - Understanding Singapore's Politics,L1,8,6,6,1,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL1101E,Global Issues,L1,48,6,5,0,0,0,1,0
Faculty of Arts & Social Sci,Political Science,GL2102,Global Political Economy,L1,0,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL2104,Inquiry and Method,L1,34,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL3201,Doing Global Visual Culture,L1,0,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4101HM,Research in Global Issues,L1,10,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4881A,"Colonial, Anticolonial and Postcolonial Globalizations",E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4881AHM,"Colonial, Anticolonial and Postcolonial Globalizations",E1,8,2,2,1,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4882B,Contested Globalisation: Resistance and Resilience,E1,3,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4882BHM,Contested Globalisation: Resistance and Resilience,E1,1,4,1,0,3,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4882D,Global Corporations and Power,E1,2,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4882DHM,Global Corporations and Power,E1,4,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4884A,Glocal Media Worlds,E1,0,1,0,0,1,0,0,0
Faculty of Arts & Social Sci,Political Science,GL4884AHM,Glocal Media Worlds,E1,5,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS1101E,Introduction to Politics,L1,1,29,7,0,21,0,0,1
Faculty of Arts & Social Sci,Political Science,PS2237,Introduction to International Relations,L1,0,5,4,1,0,0,0,1
Faculty of Arts & Social Sci,Political Science,PS2238,International Politics of Northeast Asia,L1,21,10,10,1,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS2240,Introduction to Public Administration,L1,28,7,7,4,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS2249,Government and Politics of Singapore,L1,7,14,12,0,1,1,0,0
Faculty of Arts & Social Sci,Political Science,PS2255,Politics of the Middle East,L1,21,4,4,1,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS2258,Introduction to Political Theory,L1,0,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Political Science,PS3232,Democratic Theory,L1,9,4,4,1,0,0,0,0
