Faculty,Department,Code,Title,Class,Vacancy,Demand,Successful_Main,Successful_Reserve,Quota_Exceeded,Timetable_Clashes,Workload_Exceeded,Others
Faculty of Science,Food Science & Technology,HSI2007,Deconstructing Food,L1,13,59,7,0,52,0,0,0
Faculty of Science,Mathematics,DSA2102,Essential Data Analytics Tools: Numerical Computation,L1,15,16,15,0,1,0,0,0
Faculty of Science,Mathematics,DSA3102,Essential Data Analytics Tools: Convex Optimisation,L1,22,22,22,0,0,0,0,0
Faculty of Science,Mathematics,HS1501,Artificial Intelligence and Society,L1,577,192,191,10,0,0,1,0
Faculty of Science,Mathematics,MA1100,Basic Discrete Mathematics,L1,37,16,15,4,0,1,0,0
Faculty of Science,Mathematics,MA1100T,Basic Discrete Mathematics (T),L1,40,46,40,0,6,0,0,0
Faculty of Science,Mathematics,MA1301,Introductory Mathematics,L1,0,10,0,0,10,0,0,0
Faculty of Science,Mathematics,MA1301,Introductory Mathematics,L2,21,11,10,4,0,0,0,1
Faculty of Science,Mathematics,MA1505,Mathematics I,L1,195,145,145,0,0,0,0,0
Faculty of Science,Mathematics,MA1511,Engineering Calculus,L1,260,349,260,0,89,0,0,0
Faculty of Science,Mathematics,MA1511,Engineering Calculus,L2,299,181,181,32,0,0,0,0
Faculty of Science,Mathematics,MA1512,Differential Equations for Engineering,L1,262,338,262,0,76,0,0,0
Faculty of Science,Mathematics,MA1512,Differential Equations for Engineering,L2,293,195,195,27,0,0,0,0
Faculty of Science,Mathematics,MA1513,Linear Algebra with Differential Equations,L1,277,240,239,0,0,1,0,0
Faculty of Science,Mathematics,MA1513,Linear Algebra with Differential Equations,L2,262,188,188,0,0,0,0,0
Faculty of Science,Mathematics,MA1521,Calculus for Computing,L1,18,45,18,0,27,0,0,0
Faculty of Science,Mathematics,MA1521,Calculus for Computing,L2,75,66,66,9,0,0,0,0
Faculty of Science,Mathematics,MA1522,Linear Algebra for Computing,L1,134,129,129,4,0,0,0,0
Faculty of Science,Mathematics,MA1522,Linear Algebra for Computing,L2,55,57,55,0,2,0,0,0
Faculty of Science,Mathematics,MA2001,Linear Algebra I,L1,58,47,46,8,0,0,1,0
Faculty of Science,Mathematics,MA2001,Linear Algebra I,L2,62,46,44,10,0,0,2,0
Faculty of Science,Mathematics,MA2002,Calculus,L1,17,84,17,0,67,0,0,0
Faculty of Science,Mathematics,MA2002,Calculus,L2,37,63,37,0,26,0,0,0
Faculty of Science,Mathematics,MA2101,Linear Algebra II,L1,37,16,16,2,0,0,0,0
Faculty of Science,Mathematics,MA2104,Multivariable Calculus,L1,26,30,26,0,4,0,0,0
Faculty of Science,Mathematics,MA2108,Mathematical Analysis I,L1,34,9,9,2,0,0,0,0
Faculty of Science,Mathematics,MA2116,Probability,L1,77,14,14,0,0,0,0,0
Faculty of Science,Mathematics,MA2116,Probability,L2,102,3,3,0,0,0,0,0
Faculty of Science,Mathematics,MA2213,Numerical Analysis I,L1,38,8,8,0,0,0,0,0
Faculty of Science,Mathematics,MA2214,Combinatorics and Graphs I,L1,16,10,10,0,0,0,0,0
Faculty of Science,Mathematics,MA2301,Basic Applied Mathematics,L1,22,3,3,0,0,0,0,0
Faculty of Science,Mathematics,MA2311,Techniques in Advanced Calculus,L1,15,18,15,0,3,0,0,0
Faculty of Science,Mathematics,MA3201,Algebra II,L1,5,4,4,0,0,0,0,0
Faculty of Science,Mathematics,MA3205,Set Theory,L1,4,10,4,0,6,0,0,0
Faculty of Science,Mathematics,MA3210,Mathematical Analysis II,L1,6,7,6,0,1,0,0,0
Faculty of Science,Mathematics,MA3220,Ordinary Differential Equations,L1,15,10,10,0,0,0,0,0
Faculty of Science,Mathematics,MA3236,Non-Linear Programming,L1,16,6,6,0,0,0,0,0
Faculty of Science,Mathematics,MA3238,Stochastic Processes I,L1,16,10,10,0,0,0,0,0
Faculty of Science,Mathematics,MA3264,Mathematical Modelling,L1,42,7,6,0,0,0,1,0
Faculty of Science,Mathematics,MA4203,Galois Theory,L1,11,2,2,0,0,0,0,0
Faculty of Science,Mathematics,MA4230,Matrix Computation,L1,34,5,5,0,0,0,0,0
Faculty of Science,Mathematics,MA4262,Measure and Integration,L1,20,5,5,0,0,0,0,0
Faculty of Science,Mathematics,MA4268,Mathematics for Visual Data Processing,L1,26,7,7,1,0,0,0,0
Faculty of Science,Mathematics,MA4271,Differential Geometry of Curves and Surfaces,L1,13,3,3,0,0,0,0,0
Faculty of Science,Mathematics,MA5208,Algebraic Geometry,L1,2,2,2,0,0,0,0,0
Faculty of Science,Mathematics,MA5218,Representation Theory,L1,5,3,3,0,0,0,0,0
Faculty of Science,Mathematics,MA5253,Riemann Surfaces,L1,9,1,1,0,0,0,0,0
Faculty of Science,Mathematics,QF1100,Introduction to Quantitative Finance,L1,4,57,4,0,53,0,0,0
Faculty of Science,Mathematics,QF2104,Fundamentals of Quantitative Finance,L1,86,18,18,1,0,0,0,0
Faculty of Science,Mathematics,QF4102,Financial Modelling and Computation,L1,86,1,1,0,0,0,0,0
Faculty of Science,Mathematics,QF4103,Mathematical Models of Financial Derivatives,L1,13,6,6,0,0,0,0,0
Faculty of Science,Pharmacy,PHS1101,The Billion-Dollar Pill - Bench to Bedside Drug Development,P1,26,20,10,0,10,0,0,0
Faculty of Science,Pharmacy,PHS2101,Physiology for Pharmaceutical Science,P1,30,5,5,0,0,0,0,0
Faculty of Science,Pharmacy,PHS2103,Essentials of Pharmaceutical and Synthetic Chemistry,P1,25,7,7,1,0,0,0,0
Faculty of Science,Pharmacy,PHS3101,Principles of Pharmaceutical Formulations II,P1,21,5,5,0,0,0,0,0
Faculty of Science,Pharmacy,PHS3191,Laboratory Techniques in Pharmaceutical Science II,L1,20,7,7,0,0,0,0,0
Faculty of Science,Pharmacy,PHS4121,Regulation of Healthcare Products,P1,118,9,9,0,0,0,0,0
Faculty of Science,Pharmacy,PHS4199,Honours Project in Pharmaceutical Science,E1,18,7,7,0,0,0,0,0
Faculty of Science,Pharmacy,PR4204,Special Drug Delivery,L1,31,5,5,0,0,0,0,0
Faculty of Science,Pharmacy,PR4205,Bioorganic Principles of Medicinal Chemistry,L1,23,3,3,0,0,0,0,0
Faculty of Science,Physics,COS1000,Computational Thinking for Scientists,L1,127,44,43,3,0,0,1,0
Faculty of Science,Physics,HSI2010,New Worlds Beyond Earth,L1,125,5,5,4,0,0,0,0
Faculty of Science,Physics,HSI2011,The World of Quantum,L1,164,12,12,3,0,0,0,0
Faculty of Science,Physics,HSI2013,The Science of Music,L1,13,18,7,0,11,0,0,0
Faculty of Science,Physics,HSI2014,"Science, Medical Technology and Society",L1,123,17,17,3,0,0,0,0
Faculty of Science,Physics,PC1101,Frontiers of Physics,L1,194,78,77,1,0,0,1,0
Faculty of Science,Physics,PC1201,Fundamentals of Physics,L1,47,18,18,0,0,0,0,0
Faculty of Science,Physics,PC2031,Electricity & Magnetism I,L1,79,3,3,0,0,0,0,0
Faculty of Science,Physics,PC2032,Classical Mechanics I,L1,77,5,5,0,0,0,0,0
Faculty of Science,Physics,PC2130,Quantum Mechanics I,L1,73,4,4,0,0,0,0,0
Faculty of Science,Physics,PC2135,Thermodynamics and Statistical Mechanics,L1,52,6,6,0,0,0,0,0
Faculty of Science,Physics,PC2174A,Mathematical Methods in Physics I,L1,137,33,33,0,0,0,0,0
Faculty of Science,Physics,PC2193,Experimental Physics and Data Analysis,L1,29,7,7,0,0,0,0,0
Faculty of Science,Physics,PC2267,Biophysics I,L1,34,1,1,0,0,0,0,0
Faculty of Science,Physics,PC3130,Quantum Mechanics II,L1,38,5,5,1,0,0,0,0
Faculty of Science,Physics,PC3193,Experimental Physics II,L1,31,1,1,0,0,0,0,0
Faculty of Science,Physics,PC3231,Electricity & Magnetism II,L1,23,4,4,0,0,0,0,0
Faculty of Science,Physics,PC3232,Nuclear & Particle Physics,L1,38,3,3,0,0,0,0,0
Faculty of Science,Physics,PC3235,Solid State Physics I,L1,24,2,2,0,0,0,0,0
Faculty of Science,Physics,PC3238,Fluid Dynamics,L1,20,2,2,0,0,0,0,0
Faculty of Science,Physics,PC3242,Nanofabrication and Nanocharacterization,L1,16,4,4,0,0,0,0,0
Faculty of Science,Physics,PC3247,Modern Optics,L1,22,1,1,0,0,0,0,0
Faculty of Science,Physics,PC3261,Classical Mechanics II,L1,22,5,5,0,0,0,0,0
Faculty of Science,Physics,PC3294,Radiation Laboratory,L1,6,3,3,0,0,0,0,0
Faculty of Science,Physics,PC3412,How Stars Work,L1,17,1,1,0,0,0,0,0
Faculty of Science,Physics,PC4230,Quantum Mechanics III,L1,34,8,8,0,0,0,0,0
Faculty of Science,Physics,PC4236,Computational Condensed Matter Physics,L1,30,6,6,0,0,0,0,0
Faculty of Science,Physics,PC4240,Solid State Physics II,L1,30,3,3,0,0,0,0,0
Faculty of Science,Physics,PC4241,Statistical Mechanics,L1,30,1,1,0,0,0,0,0
Faculty of Science,Physics,PC4248,General Relativity,L1,19,3,3,0,0,0,0,0
Faculty of Science,Physics,PC4249,Astrophysics II,L1,17,4,4,0,0,0,0,0
Faculty of Science,Physics,PC4267,Biophysics III,L1,21,1,1,0,0,0,0,0
Faculty of Science,Statistics and Data Science,DSA1101,Introduction to Data Science,L1,38,98,38,0,60,0,0,0
Faculty of Science,Statistics and Data Science,DSA2101,Essential Data Analytics Tools: Data Visualisation,L1,61,22,13,0,8,0,1,0
Faculty of Science,Statistics and Data Science,DSA3361,Inferential Data Analytics,L1,29,11,11,0,0,0,0,0
Faculty of Science,Statistics and Data Science,DSA4211,High-Dimensional Statistical Analysis,L1,86,16,16,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST1131,Introduction to Statistics and Statistical Computing,L1,205,16,15,0,0,1,0,0
Faculty of Science,Statistics and Data Science,ST2131,Probability,L1,11,6,6,1,0,0,0,0
Faculty of Science,Statistics and Data Science,ST2131,Probability,L2,72,11,11,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST2132,Mathematical Statistics,L1,212,24,24,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST2334,Probability and Statistics,L1,16,53,16,0,37,0,0,0
Faculty of Science,Statistics and Data Science,ST2334,Probability and Statistics,L2,20,60,20,0,40,0,0,0
Faculty of Science,Statistics and Data Science,ST3131,Regression Analysis,L1,171,18,18,1,0,0,0,0
Faculty of Science,Statistics and Data Science,ST3236,Stochastic Processes I,L1,84,7,7,1,0,0,0,0
Faculty of Science,Statistics and Data Science,ST3239,Survey Methodology,L1,102,11,11,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST3248,Statistical Learning I,L1,18,12,12,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST4231,Computer Intensive Statistical Methods,L1,41,21,21,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST4233,Linear Models,L1,43,3,3,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST4245,Statistical Methods for Finance,L1,99,4,4,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST4250,Multivariate Statistical Analysis,L1,107,8,8,0,0,0,0,0
Faculty of Science,Statistics and Data Science,ST4253,Applied Time Series Analysis,L1,64,15,15,0,0,0,0,0
Multi Disciplinary Programme,Computing & Eng Programme,CG2027,Transistor-level Digital Circuits,L01,16,5,5,0,0,0,0,0
Multi Disciplinary Programme,Computing & Eng Programme,CG2028,Computer Organization,L01,19,5,5,0,0,0,0,0
Multi Disciplinary Programme,Computing & Eng Programme,CG2271,Real-Time Operating Systems,L01,2147483647,2,2,0,0,0,0,0
Multi Disciplinary Programme,Computing & Eng Programme,CG3207,Computer Architecture,L01,2147483647,12,12,0,0,0,0,0
Multi Disciplinary Programme,Computing & Eng Programme,CG4002,Computer Engineering Capstone Project,L01,2147483647,6,6,0,0,0,0,0
NUS,Centre for Future-ready Grads,CFG1003,Financial Wellbeing-Introduction,L01,2500,890,890,1,0,0,0,0
NUS,Centre for Future-ready Grads,CFG1003,Financial Wellbeing-Introduction,L02,999,40,40,0,0,0,0,0
NUS,Centre for Future-ready Grads,CFG1003,Financial Wellbeing-Introduction,L03,999,16,16,0,0,0,0,0
NUS,Centre for Future-ready Grads,CFG1003,Financial Wellbeing-Introduction,L04,999,11,11,0,0,0,0,0
NUS,Centre for Future-ready Grads,CFG1003,Financial Wellbeing-Introduction,L05,999,13,13,0,0,0,0,0
NUS,Centre for Future-ready Grads,CFG1004,Financial Wellbeing - Art and Science of Investing,L01,2500,976,891,2,0,0,4,81
NUS,Centre for Future-ready Grads,CFG1004,Financial Wellbeing - Art and Science of Investing,L02,999,37,34,0,0,0,1,2
NUS,Centre for Future-ready Grads,CFG1004,Financial Wellbeing - Art and Science of Investing,L03,999,12,11,0,0,0,0,1
NUS,Centre for Future-ready Grads,CFG1004,Financial Wellbeing - Art and Science of Investing,L04,999,12,11,0,0,0,0,1
NUS,Centre for Future-ready Grads,CFG1004,Financial Wellbeing - Art and Science of Investing,L05,999,12,9,0,0,0,0,3
NUS,Centre for Future-ready Grads,CFG3001,Career Advancement,L01,224,45,45,0,0,0,0,0
NUS,Centre for Future-ready Grads,CFG3001,Career Advancement,L02,389,80,80,0,0,0,0,0
NUS,Centre for Future-ready Grads,CFG3001,Career Advancement,L03,452,74,74,2,0,0,0,0
NUS,Centre for Future-ready Grads,CFG3001,Career Advancement,L04,412,43,43,0,0,0,0,0
NUS,Centre for Future-ready Grads,CFG3001,Career Advancement,L05,428,38,38,0,0,0,0,0
NUS,Centre for Future-ready Grads,CFG3001,Career Advancement,L06,400,4,4,0,0,0,0,0
NUS,Centre for Future-ready Grads,CFG3001,Career Advancement,L07,137,17,17,0,0,0,0,0
NUS,Chua Thian Poh Comm Leader Ctr,CLC1101,Engaging and Building Communities,L1,0,57,0,0,57,0,0,0
NUS,Chua Thian Poh Comm Leader Ctr,CLC2202,Research Methods for Community Development,E1,34,3,3,1,0,0,0,0
NUS,Chua Thian Poh Comm Leader Ctr,CLC2204,Community Development With Youth,E1,14,56,14,0,42,0,0,0
NUS,Chua Thian Poh Comm Leader Ctr,CLC3303,Community Leadership,E1,4,20,4,0,16,0,0,0
NUS,Ctr for Engl Lang Comms,ENV2302,Communications for Environmental Studies,S2,1,1,1,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ENV2302,Communications for Environmental Studies,S3,1,2,0,0,0,0,0,2
NUS,Ctr for Engl Lang Comms,ES1000,Foundation Academic English,SG01,10,22,10,0,12,0,0,0
NUS,Ctr for Engl Lang Comms,ES1000,Foundation Academic English,SG02,9,18,9,0,9,0,0,0
NUS,Ctr for Engl Lang Comms,ES1000,Foundation Academic English,SG03,10,22,10,0,12,0,0,0
NUS,Ctr for Engl Lang Comms,ES1000,Foundation Academic English,SG04,10,17,10,0,7,0,0,0
NUS,Ctr for Engl Lang Comms,ES1000,Foundation Academic English,SG05,10,14,10,0,4,0,0,0
NUS,Ctr for Engl Lang Comms,ES1000,Foundation Academic English,SG06,10,13,10,0,3,0,0,0
NUS,Ctr for Engl Lang Comms,ES1000,Foundation Academic English,SG08,10,20,10,0,10,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SA02,13,27,13,0,13,1,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SA03,12,22,12,0,10,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SA04,9,61,9,0,52,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SA05,9,32,9,0,23,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SA06,14,30,14,0,16,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SA07,12,28,12,0,16,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SA08,12,13,12,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SA09,12,25,12,0,13,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SA10,13,11,11,2,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SB01,10,16,10,0,6,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SB02,13,13,13,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SB03,14,15,14,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SB04,10,15,10,0,5,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SB05,12,12,11,1,0,0,1,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SC01,14,18,14,0,4,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SC02,13,12,12,1,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SC04,12,15,12,0,3,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SC05,13,18,13,0,5,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SC06,14,21,14,0,7,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SC07,13,14,13,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SC08,12,17,12,0,5,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SC09,13,18,13,0,5,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SC10,13,6,6,1,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE01,13,14,13,0,0,0,1,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE02,13,12,12,1,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE03,14,14,14,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE04,14,32,14,0,18,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE05,13,17,13,0,4,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE06,12,13,12,0,0,0,1,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE07,13,22,13,0,9,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE08,11,12,11,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE09,14,12,12,2,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE10,14,24,14,0,10,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE11,14,18,14,0,4,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE12,12,8,8,4,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE13,14,30,14,0,16,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SE14,14,31,14,0,17,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS01,13,17,13,0,4,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS02,13,14,13,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS03,11,19,11,0,8,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS04,13,15,13,0,2,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS05,12,13,12,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS06,10,19,10,0,9,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS07,14,15,14,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS08,13,17,13,0,4,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS09,11,18,11,0,7,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS11,13,29,13,0,16,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS12,7,27,7,0,20,0,0,0
NUS,Ctr for Engl Lang Comms,ES1103,English for Academic Purposes,SS13,13,26,13,0,13,0,0,0
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG05,1,13,1,0,12,0,0,0
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG08,1,8,1,0,7,0,0,0
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG09,0,8,0,0,8,0,0,0
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG11,1,9,1,0,8,0,0,0
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG12,2,15,2,0,13,0,0,0
NUS,Ctr for Engl Lang Comms,ES2002,Business Communication for Leaders (BBA),SG17,0,1,0,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG02,4,3,3,1,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG03,1,4,1,0,3,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG06,4,2,2,1,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG07,1,2,1,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG08,1,2,1,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG13,1,2,1,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG15,4,4,4,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG16,7,2,2,1,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG17,1,4,1,0,3,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG19,3,11,3,0,8,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG20,9,5,5,3,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG21,5,3,3,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG22,1,1,1,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG23,1,1,1,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG24,2,5,2,0,3,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG25,8,2,2,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG26,13,2,2,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG27,13,8,8,1,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG29,8,6,6,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG32,14,5,5,1,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES2631,Critique and Communication of Thinking and Design,SG33,1,4,1,0,3,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG01,4,10,4,0,6,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG02,2,4,2,0,2,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG03,8,13,8,0,4,1,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG04,9,15,9,0,6,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG05,10,17,10,0,7,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG06,9,16,9,0,7,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG07,6,16,6,0,10,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG08,4,10,4,0,6,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG09,5,12,5,0,7,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG10,7,15,7,0,8,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG11,9,17,9,0,8,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG12,5,11,5,0,6,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG13,7,15,7,0,8,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG14,8,9,8,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG15,8,8,8,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG16,3,3,3,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG17,4,5,4,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG18,7,9,7,0,2,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG19,6,9,6,0,3,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG20,10,2,2,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG21,12,1,1,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG22,7,14,7,0,7,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG23,8,13,8,0,5,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG24,8,16,8,0,8,0,0,0
NUS,Ctr for Engl Lang Comms,ES2660,Communicating in the Information Age,SG25,8,7,7,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,FAS1101,Writing Academically: Arts and Social Sciences,L01,16,1,1,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,IS2101,Business and Technical Communication,SG01,3,3,3,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,IS2101,Business and Technical Communication,SG02,14,1,1,1,0,0,0,0
NUS,Ctr for Engl Lang Comms,IS2101,Business and Technical Communication,SG03,14,12,12,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,IS2101,Business and Technical Communication,SG04,12,7,7,2,0,0,0,0
NUS,Ctr for Engl Lang Comms,IS2101,Business and Technical Communication,SG05,6,1,1,3,0,0,0,0
NUS,Ctr for Engl Lang Comms,IS2101,Business and Technical Communication,SG06,10,5,5,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,IS2101,Business and Technical Communication,SG07,3,1,1,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,IS2101,Business and Technical Communication,SG09,14,1,1,2,0,0,0,0
NUS,Ctr for Engl Lang Comms,IS2101,Business and Technical Communication,SG10,2,2,2,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,IS2101,Business and Technical Communication,SG11,2,4,2,0,2,0,0,0
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S03,16,8,8,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S06,16,4,4,1,0,0,0,0
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S09,2,8,2,0,6,0,0,0
