Faculty,Department,Code,Title,Class,UG,GD,DK,NG,CPE
Faculty of Arts & Social Sci,Communications & New Media,GES1031,Culture and Communication in Singapore,L1,32,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,GESS1022,Culture and Communication in Singapore,L1,50,x,x,12,x
Faculty of Arts & Social Sci,Communications & New Media,GET1008,Public Speaking and Critical Reasoning,L1,50,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,GEX1005,Public Speaking and Critical Reasoning,L1,55,x,x,50,x
Faculty of Arts & Social Sci,Communications & New Media,NM1101E,"Communications, New Media and Society",L1,340,x,x,50,x
Faculty of Arts & Social Sci,Communications & New Media,NM2101,Theories of Communications and New Media,L1,168,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM2103,Quantitative Research Methods,L1,117,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM2104,Qualitative Communication Research Methods,L1,121,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM2209,Social Psychology of New Media,L1,116,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM2219,Principles of Communication Management,L1,77,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM2220,Introduction to Media Writing,L1,78,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM2223,Media Law and Policy,L1,97,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM3205,Digital Media Cultures,L1,72,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM3217,Principles of Visual Communication Design,L1,78,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM3230,Digital Storytelling,E1,30,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM3230,Digital Storytelling,E2,30,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM3241,Cultural Studies: Theory and Practice,L1,18,x,x,5,x
Faculty of Arts & Social Sci,Communications & New Media,NM3243,User Experience Design,L1,85,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM3550Y,Communications & New Media Internship,L1,155,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM4102,Advanced Communications & New Media Research,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM4207,Managing Communication Campaigns,E1,38,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM4208,Strategic Communication Design,E1,21,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM4208,Strategic Communication Design,E2,21,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM4212,"Race, Global Media, and Representation",E1,36,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM4228,Risk and Crisis Communication,E1,36,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM4228,Risk and Crisis Communication,E2,36,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM4242,Critical Perspectives on Technology,E1,36,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM4244,Sex in the Media,E1,36,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM4245,Political Communication,E1,36,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM4247,Creative Writing in the Marketplace,E1,23,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM4247,Creative Writing in the Marketplace,E2,23,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM4249,Media & Audiences,E1,36,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM4250,Data Journalism and Analysis,E1,36,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM4254,The City and Public Culture,E1,36,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM4260,Game Design,E1,34,x,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM5218,Cultural Policy,E1,x,60,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM5218R,Cultural Policy,E1,x,5,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM6101,ADVANCED THEORIES IN CNM,E1,x,15,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NM6104,Qualitative Research Methods in Communications and New Media,E1,x,15,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NMC5301,Strategic and Global Communication,E1,x,50,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NMC5301,Strategic and Global Communication,E2,x,50,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NMC5302,Digital Communications and Analytics,E1,x,50,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NMC5302,Digital Communications and Analytics,E2,x,50,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NMC5306,Communications and Leadership,E1,x,50,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NMC5306,Communications and Leadership,E2,x,50,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NMC5307,Final Year Project in Communication,E1,x,25,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NMC5322,Interactive Media Marketing Practices,E1,x,50,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NMC5324,Uses of Communication Research,E1,x,50,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NMC5342,Introduction to Applied Social Media Analytics,E1,x,50,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NMC5344,Coding for Communicators,E1,x,50,x,x,x
Faculty of Arts & Social Sci,Communications & New Media,NMC5367,The Global Audience,E1,x,50,x,x,x
Faculty of Arts & Social Sci,Ctr for Engl Lang Comms,FAS1101,Writing Academically: Arts and Social Sciences,L01,410,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC1101E,Introduction to Economic Analysis,L1,310,x,x,15,x
Faculty of Arts & Social Sci,Economics,EC1101E,Introduction to Economic Analysis,L2,310,x,x,15,x
Faculty of Arts & Social Sci,Economics,EC2101,Microeconomic Analysis I,L1,253,x,x,30,2
Faculty of Arts & Social Sci,Economics,EC2102,Macroeconomic Analysis I,L1,298,x,x,35,2
Faculty of Arts & Social Sci,Economics,EC2104,Quantitative Methods for Economic Analysis,L1,175,x,x,25,x
Faculty of Arts & Social Sci,Economics,EC2205,Economic Analysis of Business,L1,85,x,x,15,x
Faculty of Arts & Social Sci,Economics,EC2303,Foundations for Econometrics,L1,175,x,x,20,5
Faculty of Arts & Social Sci,Economics,EC2374,Economy of Modern China I,L1,40,x,x,20,x
Faculty of Arts & Social Sci,Economics,EC3101,Microeconomic Analysis II,L1,260,x,x,30,x
Faculty of Arts & Social Sci,Economics,EC3102,Macroeconomic Analysis II,L1,125,x,x,15,x
Faculty of Arts & Social Sci,Economics,EC3303,Econometrics I,L1,213,x,x,25,2
Faculty of Arts & Social Sci,Economics,EC3304,Econometrics II,L1,180,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC3305,Programming Tools for Economics,L1,30,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC3312,Game Theory & Applications to Economics,L1,48,x,x,12,x
Faculty of Arts & Social Sci,Economics,EC3332,Money and Banking I,L1,130,x,x,20,x
Faculty of Arts & Social Sci,Economics,EC3333,Financial Economics I,L1,135,x,x,15,x
Faculty of Arts & Social Sci,Economics,EC3342,International Trade I,L1,60,x,x,15,x
Faculty of Arts & Social Sci,Economics,EC3343,International Finance I,L1,135,x,x,15,x
Faculty of Arts & Social Sci,Economics,EC3381,Urban Economics,L1,65,x,x,15,x
Faculty of Arts & Social Sci,Economics,EC3391,Evolution of Economic Thought & Analysis,L1,60,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4301,Microeconomic Analysis III,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4302,Macroeconomic Analysis III,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4303,Econometrics III,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4304,Economic and Financial Forecasting,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4305,Applied Econometrics,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4305,Applied Econometrics,E2,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4306,Applied Microeconomic Analysis,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4307,Issues in Macroeconomics,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4307,Issues in Macroeconomics,E2,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4307,Issues in Macroeconomics,E3,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4308,Machine Learning and Economic Forecasting,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4324,Economics of Competition Policy,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4325,The Economics of Digital Platforms,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4332,Money and Banking II,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4333,Financial Economics II,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4343,International Finance II,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4354,Economics of Education,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4355,Economics of Ageing,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4362,Immigration Economics,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4371,Development Economics,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4372,Technology and Innovation,L1,100,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4394,Behavioural Economics,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4394,Behavioural Economics,E2,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4398,Economics of Inequality,L1,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC4880,Topics in Economics,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC5101,MICROECONOMIC THEORY,S1,x,40,x,x,x
Faculty of Arts & Social Sci,Economics,EC5101R,MICROECONOMIC THEORY,S1,10,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC5102,MACROECONOMIC THEORY,S1,x,40,x,x,x
Faculty of Arts & Social Sci,Economics,EC5102R,MACROECONOMIC THEORY,S1,10,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC5103,ECONOMETRIC MODELLING AND APPLICATIONS I,S1,x,50,x,x,x
Faculty of Arts & Social Sci,Economics,EC5103,ECONOMETRIC MODELLING AND APPLICATIONS I,S2,x,40,x,x,x
Faculty of Arts & Social Sci,Economics,EC5103R,ECONOMETRIC MODELLING AND APPLICATIONS I,S2,10,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC5104,Mathematics for Economists,S1,x,40,x,x,x
Faculty of Arts & Social Sci,Economics,EC5104R,Mathematics for Economists,S1,10,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC5324,Cost-Benefit Analysis,S1,x,40,x,x,x
Faculty of Arts & Social Sci,Economics,EC5326,Policy Impact Evaluation Methods,S1,x,40,x,x,x
Faculty of Arts & Social Sci,Economics,EC5326R,Policy Impact Evaluation Methods,S1,10,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC5361,LABOUR ECONOMICS,S1,x,39,x,1,x
Faculty of Arts & Social Sci,Economics,EC5361R,LABOUR ECONOMICS,S1,10,x,x,x,x
Faculty of Arts & Social Sci,Economics,EC6316,Contract Theory and Applications,S1,x,50,x,x,x
Faculty of Arts & Social Sci,Economics,EC6322,ADVANCED INDUSTRIAL ORGANISATION,S1,x,50,x,x,x
Faculty of Arts & Social Sci,Economics,EC6371,ADVANCED DEVELOPMENT ECONOMICS,S1,x,50,x,x,x
Faculty of Arts & Social Sci,Economics,EC6770,GRADUATE RESEARCH SEMINAR,S1,x,50,x,x,x
Faculty of Arts & Social Sci,Economics,EC6882,Advanced Topics in Macroeconomics,S1,x,50,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5101,MICROECONOMICS,S1,x,160,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5101,MICROECONOMICS,S2,x,80,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5101,MICROECONOMICS,SW1,x,40,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5101,MICROECONOMICS,SW2,x,20,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5102,MACROECONOMICS,S1,x,80,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5102,MACROECONOMICS,S2,x,80,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5102,MACROECONOMICS,SW1,x,20,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5102,MACROECONOMICS,SW2,x,20,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5103,QUANTITATIVE & COMPUTING METHODS,S1,x,120,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5103,QUANTITATIVE & COMPUTING METHODS,S2,x,120,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5103,QUANTITATIVE & COMPUTING METHODS,SW1,x,20,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5103,QUANTITATIVE & COMPUTING METHODS,SW2,x,20,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5305,R Programming for Economists,S1,x,60,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5305,R Programming for Economists,SW1,x,20,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5307,Python Programming for Economists,S1,x,50,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5307,Python Programming for Economists,SW1,x,20,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5333,FINANCIAL MARKETS & PORTFOLIO MANAGEMENT,S1,x,60,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5333,FINANCIAL MARKETS & PORTFOLIO MANAGEMENT,S2,x,60,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5333,FINANCIAL MARKETS & PORTFOLIO MANAGEMENT,SW1,x,20,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5333,FINANCIAL MARKETS & PORTFOLIO MANAGEMENT,SW2,x,20,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5334,CORPORATE FINANCE,S1,x,60,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5334,CORPORATE FINANCE,S2,x,60,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5334,CORPORATE FINANCE,SW1,x,20,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5334,CORPORATE FINANCE,SW2,x,20,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5335,DERIVATIVE SECURITIES,S1,x,60,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5335,DERIVATIVE SECURITIES,SW1,x,20,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5351,PUBLIC FINANCE,S1,x,60,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5371,Economic Growth And Development,S1,x,60,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5371,Economic Growth And Development,SW1,x,20,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5375,Economic Growth in East Asia,S1,x,60,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5381,Urban Economics,S1,x,50,x,x,x
Faculty of Arts & Social Sci,Economics,ECA5381,Urban Economics,SW1,x,20,x,x,x
Faculty of Arts & Social Sci,Economics,GEC1028,Luck,L1,60,x,x,40,x
Faculty of Arts & Social Sci,Economics,GEH1074,Luck,L1,100,x,x,x,x
Faculty of Arts & Social Sci,Economics,GES1002,Global EC Dimensions of Singapore,L1,100,x,x,x,x
Faculty of Arts & Social Sci,Economics,GESS1000,Global EC Dimensions of Singapore,L1,55,x,x,40,5
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL1101E,The Nature of Language,L1,160,x,x,15,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL2102,Sound Patterns in Language,E1,48,x,x,2,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL2102,Sound Patterns in Language,E2,48,x,x,2,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL2151,Social Variation in English,L1,85,x,x,15,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL3201,Syntax,E1,48,x,x,2,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL3206,Psycholinguistics,E1,48,x,x,2,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL3208,Bilingualism,L1,47,x,x,3,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL3209,"Language, Culture, and Mind",E1,47,x,x,3,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL3214,Language Documentation,E1,24,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL4216,Lexicology and Lexicography,E1,24,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL4252,Interactional Discourse,E1,35,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL4253,"Language, Gender and Sexual Identities",E1,35,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL4255,English as a World Language,E1,35,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL5101,Grammatical Analysis,E1,x,36,x,2,2
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL5102,Phonetics and Phonology,E1,x,38,x,2,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL5103,Language in Society,E1,x,38,x,2,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EL6884,TOPICS IN APPLIED LINGUISTICS,E1,x,1,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ELC5255,Second Language Writing,E1,x,40,x,2,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ELC5270,Explorations in Applied Linguistics,E1,x,40,x,2,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN1101E,An Introduction to Literary Studies,L1,109,x,x,15,1
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN2207,Gender and Sexuality in Literature,E1,49,x,x,1,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN2277,Love's Word: Reading across Literature and Philosophy,L1,47,x,x,3,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN3222,The Eighteenth Century,E1,48,x,x,2,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN3224,The Twentieth Century,E1,38,x,x,2,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN3224,The Twentieth Century,E2,40,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN3227,Romanticism,L1,43,x,x,2,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN3231,American Literature I,E1,48,x,x,2,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN4224,Topics in the Twentieth Century,E1,35,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN4234,Pynchon and the Poetics of Information,E1,35,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",EN4264,Modern Poetry,E1,35,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5149,Literary Studies: Overview and Writing Practices,E1,x,48,x,2,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5238,Twentieth Century Literature,E1,x,42,x,2,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",ENC5247,"Victorian Literature: History, Politics, Culture",E1,x,41,x,2,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GEC1017,Film Art and Human Concerns,L1,20,x,x,10,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GEC1018,Names as Markers of Socio-cultural Identity,E1,13,x,x,5,1
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GEH1053,Film Art and Human Concerns,L1,120,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GEH1054,Names as Markers of Socio-cultural Identity,E1,15,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GEI1002,Computers and the Humanities,L1,90,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GEN2001,Theatre and Community Engagement,L1,120,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GES1039,Cultural Performances and Practices in Singapore,L1,60,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GESS1028,Cultural Performances and Practices in Singapore,L1,5,x,x,10,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GET1030,Computers and the Humanities,L1,60,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GET1044,Hollywood Cinema: Constructing the Realistic,L1,60,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",GEX1031,Hollywood Cinema: Constructing the Realistic,L1,25,x,x,15,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS1101E,Introduction to Theatre and Performance,L1,55,x,x,5,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS2217,Introduction to Performance Studies,E1,27,x,x,8,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS2233,Making Contemporary Performance,E1,37,x,x,3,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS2240,Voice Studies and Production,L1,18,x,x,1,1
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS3222,Applied Theatre,E1,22,x,x,8,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS3243,Stage and Screen,E1,32,x,x,8,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS3246,Shakespeare and Asian Performances,E1,35,x,x,5,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS4212,Playwriting: Practice and Production,E1,25,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS4218,Theatre and Postmodernism,E1,25,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS4219,Media and Popular Performance,E1,25,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS4220,Shakespeare and Film,E1,35,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS4221,Performance Research,E1,25,x,x,x,x
Faculty of Arts & Social Sci,"English,Ling.&Theatre Studies",TS5232,"PERFORMANCE, HISTORY AND CULTURAL MEMORY",E1,x,21,x,x,x
Faculty of Arts & Social Sci,FASS DO/Office of Programmes,FAS2551A,FASS Internship II,L1,200,x,x,x,x
Faculty of Arts & Social Sci,FASS DO/Office of Programmes,FAS2552A,FASS Extended Internship II,L1,200,x,x,x,x
Faculty of Arts & Social Sci,Geography,GE1101E,Geographical Journeys: Exploring World Environments,L1,130,x,x,15,5
Faculty of Arts & Social Sci,Geography,GE2215,Introduction to GIS,L1,145,x,x,5,x
Faculty of Arts & Social Sci,Geography,GE2231,Living Space: Introducing Social and Cultural Geography,L1,170,x,x,10,x
Faculty of Arts & Social Sci,Geography,GE3204,Cities and Regions: Planning for Change,L1,95,x,x,5,x
Faculty of Arts & Social Sci,Geography,GE3235,Geographies of Development,L1,50,x,x,10,x
Faculty of Arts & Social Sci,Geography,GE3236,Transport and Communications,L1,95,x,x,5,x
Faculty of Arts & Social Sci,Geography,GE3238,GIS Design and Practices,L1,80,x,x,x,x
Faculty of Arts & Social Sci,Geography,GE3241,Geographies of Social Life,L1,50,x,x,10,x
Faculty of Arts & Social Sci,Geography,GE3250,Nature and Society,L1,50,x,x,10,x
Faculty of Arts & Social Sci,Geography,GE3253,Weather and Climate,L1,140,x,x,10,x
Faculty of Arts & Social Sci,Geography,GE3254,Energy Futures: Environment and Sustainability,L1,90,x,x,10,x
Faculty of Arts & Social Sci,Geography,GE3255,"Aquatic, Riparian and Coastal Systems",L1,110,x,x,10,x
Faculty of Arts & Social Sci,Geography,GE4202,Remaking the Global Economy,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Geography,GE4207,Coastal Management,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Geography,GE4211,Advanced Hydrology and Water Resources Management,E1,50,x,x,x,x
Faculty of Arts & Social Sci,Geography,GE4213,Cultural Geographies,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Geography,GE4214,Remote Sensing of Environment,E1,30,10,x,x,x
Faculty of Arts & Social Sci,Geography,GE4217,Political Geographies: Space and Power,E1,50,x,x,x,x
Faculty of Arts & Social Sci,Geography,GE4218,Interpreting Tourism Spaces and Cultures,E1,50,x,x,x,x
Faculty of Arts & Social Sci,Geography,GE4219,Development and Environment in Southeast Asia,E1,50,x,x,x,x
Faculty of Arts & Social Sci,Geography,GE4222,Advanced Geomorphology,E1,50,x,x,x,x
Faculty of Arts & Social Sci,Geography,GE4225,Young People and Children: Global Perspectives,E1,40,x,x,x,x
Faculty of Arts & Social Sci,Geography,GE4234,Environmental Change in the Tropics,E1,50,x,x,x,x
Faculty of Arts & Social Sci,Geography,GE5216,GEOGRAPHY AND SOCIAL THEORY,L1,x,12,x,x,x
Faculty of Arts & Social Sci,Geography,GE5217,RESEARCH METHODS IN ENVIRONMENTAL SCIENCES,L1,x,11,x,1,x
Faculty of Arts & Social Sci,Geography,GE5223,Introduction to Applied GIS,L1,x,40,x,x,x
Faculty of Arts & Social Sci,Geography,GE5226,GIS Applications,L1,x,40,x,x,x
Faculty of Arts & Social Sci,Geography,GE5228,Spatial Big Data and Analytics,L1,x,40,x,x,x
Faculty of Arts & Social Sci,Geography,GE5660,INDEPENDENT STUDY,E1,x,10,x,x,x
Faculty of Arts & Social Sci,Geography,GE6222,Transnationalism and Society: Comparative Spaces,L1,x,12,x,x,x
Faculty of Arts & Social Sci,Geography,GE6660,INDEPENDENT STUDY,E1,x,10,x,x,x
Faculty of Arts & Social Sci,Geography,GEC1029,Worlds of Football,L1,50,x,x,20,x
Faculty of Arts & Social Sci,Geography,GEH1076,Worlds of Football,L1,130,x,x,x,x
Faculty of Arts & Social Sci,Geography,SEA5201,Politics of Environment in Southeast Asia,E1,x,25,x,x,x
Faculty of Arts & Social Sci,Geography,XD3103,Planet Earth,L1,110,x,x,10,x
Faculty of Arts & Social Sci,History,AH2101,Introduction to Art History,L1,67,x,x,5,3
Faculty of Arts & Social Sci,History,AH2201,Chinese Painting: Styles and Masters,L1,17,x,x,5,3
Faculty of Arts & Social Sci,History,AH2204,"Art in Southeast Asia, 4th-14th centuries CE",L1,23,x,x,2,x
Faculty of Arts & Social Sci,History,AH3204,Methods and Approaches to Art History,E1,22,x,x,3,x
Faculty of Arts & Social Sci,History,AS2237,The U.S.: From Settlement to Superpower,L1,3,x,x,x,x
Faculty of Arts & Social Sci,History,EU1101E,Making of Modern Europe,L1,32,x,x,5,3
Faculty of Arts & Social Sci,History,EU4226,Imperialism and Empires,E1,5,x,x,x,x
Faculty of Arts & Social Sci,History,GEC1030,Metropolis: The City in World History,L1,55,x,x,5,x
Faculty of Arts & Social Sci,History,GEH1077,Metropolis: The City in World History,L1,90,x,x,x,x
Faculty of Arts & Social Sci,History,GES1011,The Evolution of a Global City-State,L1,60,x,x,x,x
Faculty of Arts & Social Sci,History,GESS1009,The Evolution of a Global City-State,L1,32,x,x,5,3
Faculty of Arts & Social Sci,History,GESS1037,Gender and Sexuality: A Singaporean History,L1,195,x,x,5,x
Faculty of Arts & Social Sci,History,HY1101E,Asia and the Modern World,L1,92,x,x,5,3
Faculty of Arts & Social Sci,History,HY2206,China's Imperial Past: History & Culture,L1,70,x,x,5,x
Faculty of Arts & Social Sci,History,HY2237,The U.S.: From Settlement to Superpower,L1,42,x,x,5,x
Faculty of Arts & Social Sci,History,HY2258,Passage to India: Modern Indian Society,L1,30,x,x,5,x
