Faculty,Department,Code,Title,Class,UG,GD,DK,NG,CPE
Faculty of Arts & Social Sci,Political Science,PE3551S,FASS Undergraduate Research Opportunity (UROP),L1,50,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PE4401S,Honours Thesis,L1,100,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PE4402S,Research Internship Project,L1,100,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PE4660S,Independent Study,L1,100,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS1101E,Introduction to Politics,L1,62,-1,-1,13,5
Faculty of Arts & Social Sci,Political Science,PS2204,Modern Western Political Thought,L1,0,-1,-1,3,-1
Faculty of Arts & Social Sci,Political Science,PS2234,Introduction to Comparative Politics,L1,52,-1,-1,3,-1
Faculty of Arts & Social Sci,Political Science,PS2237,Introduction to International Relations,L1,0,-1,-1,-1,5
Faculty of Arts & Social Sci,Political Science,PS2240,Introduction to Public Administration,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS2244,Public Administration in Singapore,L1,3,-1,-1,3,-1
Faculty of Arts & Social Sci,Political Science,PS2245,Southeast Asian Politics,L1,75,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS2247,South Asian Politics,L1,39,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS2249,Government and Politics of Singapore,L1,100,-1,-1,6,5
Faculty of Arts & Social Sci,Political Science,PS3225,Political Islam,L1,13,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS3240,International Security,L1,75,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS3249,Singapore's Foreign Policy,L1,77,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS3257,Political Inquiry,L1,0,-1,-1,6,5
Faculty of Arts & Social Sci,Political Science,PS3266,"Politics, Music and Society",L1,63,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS3267,German Political Thought,L1,41,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS3274,Environmental Politics,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS3275,Regimes in Transition,L1,46,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS3276,Comparative Political Behaviour,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS4211,Political Theology,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS4219,Comparative Political Thought,E1,0,0,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS4228,Comparative Democratic Politics,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS4231,Social Theory and International Relations,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS4311,International Relations in Political Thought,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS4312,Seminar in European Politics,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS4881B,Topics in CP: Malaysian Politics,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS4883A,Topics in PT: Orientalism and Femininity,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS4884,Topics in Public Administration,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS5201,SEMINAR IN POLITICAL THEORY,E1,-1,17,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS5201R,SEMINAR IN POLITICAL THEORY,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS5314,SEMINAR IN INTERNATIONAL RELATIONS,E1,-1,16,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS5314R,Seminar in Int'l Relations,E1,5,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS5316,SEMINAR IN PUBLIC ADMINISTRATION,E1,-1,15,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS5316R,SEMINAR IN PUBLIC ADMINISTRATION,E1,4,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS5602,Introduction to Quantitative Methods,E1,-1,20,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS5602R,Introduction to Quantitative Methods,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Political Science,PS6660,INDEPENDENT STUDY,LE1,-1,20,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL1101E,Introduction to Psychology,L1,119,-1,-1,0,3
Faculty of Arts & Social Sci,Psychology,PL1101E,Introduction to Psychology,L2,145,-1,-1,2,3
Faculty of Arts & Social Sci,Psychology,PL2131,Research and Statistical Methods I,L1,91,-1,-1,-1,5
Faculty of Arts & Social Sci,Psychology,PL2132,Research and Statistical Methods II,L1,84,-1,-1,-1,3
Faculty of Arts & Social Sci,Psychology,PL3102,Biological Psychology,L1,113,-1,-1,4,5
Faculty of Arts & Social Sci,Psychology,PL3103,Cognitive Psychology,L1,40,-1,-1,3,5
Faculty of Arts & Social Sci,Psychology,PL3104,Developmental Psychology,L1,49,-1,-1,0,5
Faculty of Arts & Social Sci,Psychology,PL3105,Social Psychology,L1,61,-1,-1,2,5
Faculty of Arts & Social Sci,Psychology,PL3106,Abnormal Psychology,L1,90,-1,-1,2,5
Faculty of Arts & Social Sci,Psychology,PL3239,Industrial and Organisational Psychology,L1,0,-1,-1,1,-1
Faculty of Arts & Social Sci,Psychology,PL3240,Group Dynamics,L1,0,-1,-1,1,-1
Faculty of Arts & Social Sci,Psychology,PL3249,Memory,L1,82,-1,-1,8,-1
Faculty of Arts & Social Sci,Psychology,PL3257,Introduction to Clinical Psychology,L1,0,-1,-1,8,-1
Faculty of Arts & Social Sci,Psychology,PL3281,Lab in Cognitive Psychology,E1,13,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL3281,Lab in Cognitive Psychology,E2,10,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL3281B,Lab in Memory and Cognition,E1,13,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL3281E,Lab in Speech and Language Processes,E1,20,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL3282,Lab in Social Psychology,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL3283,Lab in Developmental Psychology,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL3283A,Lab in Adolescent Psychology,E1,5,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL3287,Lab in Clinical/Abnormal Psychology,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL3287A,Lab in Personality and Psychopathology,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4201,Psychometrics and Psychological Testing,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4205,Developmental Processes,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4208,Counselling Psychology,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4214,Evolutionary Psychology,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4219,Advanced Abnormal Psychology,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4224,Child Abnormal Psychology,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4225,Psychology of Gender,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4226,Correctional Psychology,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4227,Behavioral Genetics for Social Scientists,E1,31,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4228,Criminal Forensic Psychology,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4241,Exploring Consciousness – Theory and Neuroscience,E1,24,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4242,Historical Controversies in Psychology,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4243,Intellectual Developmental Disorder,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4245,Data Science for Psychology: Methods and Applications,L1,2,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4247,Application of Psychology to Fears and Phobias,E1,6,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4248,Hallucinations and Delusions: A Cognitive Perspective,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4249,The Psychology and Neuroscience of Mindfulness,E1,3,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4880G,Positive Psychology,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4880H,Sport Psychology,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4880K,Parenting and Child Development,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4880P,Psychology of Religion,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL4880T,Applying Psychology In Education,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL5222,Multivariate Statistics in Psychology,E1,-1,5,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL5307,Advanced Health Psychology,E1,-1,5,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PL6889,Selected Topics in Emotion Psychology,E1,-1,5,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLC5003,Health across the lifespan,E1,-1,3,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLC5006,Ethics and Professional Issues,E1,-1,3,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLC5009,RESEARCH PROPOSAL,L1,-1,3,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLC5010,Research Project,L1,-1,5,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLC5011A,Clinical Placement 1,L1,-1,3,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLC5012B,CLINICAL PLACEMENT 2,L1,-1,18,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLC5013C,CLINICAL PLACEMENT 3,L1,-1,7,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8001,Cultivating Collaboration,EFO1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8001,Cultivating Collaboration,EHE1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8001,Cultivating Collaboration,EHO1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8001,Cultivating Collaboration,EME2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8001,Cultivating Collaboration,EMO1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8001,Cultivating Collaboration,EMO2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8001,Cultivating Collaboration,ETE2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8001,Cultivating Collaboration,ETO2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8001,Cultivating Collaboration,EWO1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8001,Cultivating Collaboration,EWO2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8002,Cultivating the Self,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8002,Cultivating the Self,L2,1,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8003,Cultivating Resilience,EFE1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8003,Cultivating Resilience,EHE2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8003,Cultivating Resilience,EHO2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8003,Cultivating Resilience,EME1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8003,Cultivating Resilience,EMO1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8003,Cultivating Resilience,EMO2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8003,Cultivating Resilience,ETO1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8003,Cultivating Resilience,EWE2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8003,Cultivating Resilience,EWO1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8003,Cultivating Resilience,EWO2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8004,Optimizing Performance,EFE1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8004,Optimizing Performance,EFO1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8004,Optimizing Performance,EHE1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8004,Optimizing Performance,EHE2,1,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8004,Optimizing Performance,EHO1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8004,Optimizing Performance,EHO2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8004,Optimizing Performance,EME2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8004,Optimizing Performance,EMO2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8004,Optimizing Performance,ETO1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8004,Optimizing Performance,EWE2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8005,Elevating Interpersonal Communication,EFE1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8005,Elevating Interpersonal Communication,EFO1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8005,Elevating Interpersonal Communication,EHE1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8005,Elevating Interpersonal Communication,EHE2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8005,Elevating Interpersonal Communication,EHO1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8005,Elevating Interpersonal Communication,EME2,1,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8005,Elevating Interpersonal Communication,EMO1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8005,Elevating Interpersonal Communication,ETE2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8005,Elevating Interpersonal Communication,ETO2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Psychology,PLS8005,Elevating Interpersonal Communication,EWO2,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW1101E,Social Work: A Heart-Head-Hand Connection,L1,45,-1,-1,6,-1
Faculty of Arts & Social Sci,Social Work,SW2101,Working with Individuals and Families,L1,57,-1,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW2104,Human Development over the Lifespan,L1,63,-1,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW2105,Values & Skills for Helping Relationships,L1,61,-1,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW2106,Social Group Work Practice,L1,44,-1,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW3101,Social Work Research Methods,L1,41,-1,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW3105,Community Work Practice,L1,39,-1,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW3207,Social Work in Medical Settings,L1,1,-1,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW3209,Counselling Theories & Practice,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW3211,Community-Based Family Services,L1,10,-1,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW4101,Advanced Family-Centred Swk Practice,L1,68,-1,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW4102,Social Policy and Planning,L1,78,-1,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW4103,Advanced Research and Evaluation,L1,48,-1,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW4202A,Healthcare Issues and Policies,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW4208,Social Gerontology,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW4217,Advanced Studies in Family Development,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW4220,Agency Planning and Development,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW4221,Social Work and Rehabilitation of Offenders,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW4225,Ethics in Social Work Practice,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW5106,Social Policy and Welfare Services,E1,-1,21,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW5113,SOCIAL WORK WITH GROUPS AND COMMUNITY,E1,-1,5,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW5115,Human Development in Context,E1,-1,4,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW5117A,Practice Research Capstone Seminar I,E1,-1,24,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW5117B,Practice Research Capstone Seminar II,E1,-1,27,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW5217,Continuum of Care and Healthy Ageing,E1,-1,19,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW5220,Statistics for Social Workers,E1,-1,45,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SW6770,GRADUATE RESEARCH SEMINAR,E1,-1,4,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SWD5102,SOCIAL WORK WITH GROUPS AND COMMUNITY,E1,-1,17,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SWD5104,Human Development in Context,E1,-1,18,-1,-1,-1
Faculty of Arts & Social Sci,Social Work,SWD5261,GERONTOLOGICAL COUNSELLING,E1,-1,54,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,EU3224,Social Thought & Social Theory,L1,1,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,GES1028,Singapore Society,L1,2,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,GES1035,Singapore: Imagining the Next 50 Years,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,GESS1020,Singapore Society,L1,37,-1,-1,7,-1
Faculty of Arts & Social Sci,Sociology,GESS1025,Singapore: Imagining the Next 50 Years,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,GET1041,Disney and the Theme Park World,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,GEX1023,Disney & the Theme Park World,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC1101E,Making Sense of Society,L1,22,-1,-1,5,-1
Faculty of Arts & Social Sci,Sociology,SC2101,Methods of Social Research,L1,107,-1,-1,2,-1
Faculty of Arts & Social Sci,Sociology,SC2202,Sociology of Work,L1,35,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC2205,Sociology of Family,L1,98,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC2206,Culture & Society,L1,0,-1,-1,1,-1
Faculty of Arts & Social Sci,Sociology,SC2208,Baby or No Baby: Population Dynamics at a Crossroads,L1,21,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC2211,Medical Sociology,L1,1,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC2213,Childhood and Youth,L1,94,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC2214,Media and Culture,L1,17,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC2217,Travel Matters,L1,3,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC2220,Gender Studies,L1,0,-1,-1,2,-1
Faculty of Arts & Social Sci,Sociology,SC2225,The Social Life of Art,L1,5,-1,-1,3,-1
Faculty of Arts & Social Sci,Sociology,SC2226,Sociology of Mental Health,L1,21,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC3101,Social Thought & Social Theory,L1,3,-1,-1,0,-1
Faculty of Arts & Social Sci,Sociology,SC3202,From Modernization to Globalization,L1,20,-1,-1,0,-1
Faculty of Arts & Social Sci,Sociology,SC3205,Sociology of Power:Who Gets to Rule?,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC3208,Religion in Society & Culture,L1,11,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC3213,Visual Ethnography: Theory and Practice,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC3214,Sociology of Life Course and Ageing,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC3219,Sexuality in Comparative Perspective,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC3221,Qualitative Inquiry,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC3225,Social Capital,L1,8,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC3227,Modernity and Social Change,L1,18,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC3230,Volunteer Workforce,L1,23,-1,-1,1,-1
Faculty of Arts & Social Sci,Sociology,SC4203,Sociology of Organizations,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC4204,Social Policy & Social Planning,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC4209,Interpretive Sociology,E1,14,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC4210,Sociology of Migration,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC4212,Social Memory,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC4218,"Religions, Secularity, Post-Secularity",E1,2147483647,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC4221,Comparative Analysis of Human Rights,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC4224,Welfare and Social Justice,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC4226,"Cultural Production: Power, Voice, Policies",E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC4228,Making Sense of Violence,E1,3,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC4880,Selected Topics in Socio'gy & Anthrop'gy,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC4880B,Advanced Sociological Analysis of Singapore Society,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC4880C,Cultural heritage: The Politics of Protecting the Past,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC4883,Selected Topics in Law and Justice,E1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC5205,Social Policy Analysis,E1,-1,7,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC5223,Social Networks,E1,-1,6,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC6212,Global Transformations,E1,-1,13,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC6215,RELIGION IN THE CONTEMPORARY WORLD,E1,-1,11,-1,-1,-1
Faculty of Arts & Social Sci,Sociology,SC6224,Producing Ethnography,E1,-1,8,-1,-1,-1
Faculty of Arts & Social Sci,South Asian Studies,GEC1002,Nations & Nationalism in South Asia,L1,18,-1,-1,5,-1
Faculty of Arts & Social Sci,South Asian Studies,GEC1033,Maverick or Mahatma? Gandhi's Life & Legacy,L1,15,-1,-1,7,-1
Faculty of Arts & Social Sci,South Asian Studies,GEH1008,Nations & Nationalism in South Asia,L1,6,-1,-1,-1,-1
Faculty of Arts & Social Sci,South Asian Studies,GEH1009,Framing Bollywood: Unpacking The Magic,L1,67,-1,-1,-1,-1
Faculty of Arts & Social Sci,South Asian Studies,GES1006,Singapore and India: Emerging Relations,L1,25,-1,-1,-1,-1
Faculty of Arts & Social Sci,South Asian Studies,GES1007,South Asia in Singapore,L1,0,-1,-1,-1,-1
Faculty of Arts & Social Sci,South Asian Studies,GESS1004,Singapore and India: Emerging Relations,L1,37,-1,-1,10,-1
Faculty of Arts & Social Sci,South Asian Studies,GESS1005,South Asia in Singapore,L1,7,-1,-1,8,-1
Faculty of Arts & Social Sci,South Asian Studies,GET1009,Maverick or Mahatma? Gandhi's Life & Legacy,L1,4,-1,-1,-1,-1
Faculty of Arts & Social Sci,South Asian Studies,GEX1000,Framing Bollywood: Unpacking The Magic,L1,78,-1,-1,14,-1
Faculty of Arts & Social Sci,South Asian Studies,HY3236,"The Struggle for India, 1920-1964",E1,6,-1,-1,-1,-1
Faculty of Arts & Social Sci,South Asian Studies,PH2204,Introduction to Indian Thought,L1,27,-1,-1,2,-1
Faculty of Arts & Social Sci,South Asian Studies,SN1101E,"Discover South Asia: People, Culture, Development",L1,64,-1,-1,12,-1
Faculty of Arts & Social Sci,South Asian Studies,SN2213,"South Asian Democracies - Violence, Conflict, and Hope",L1,8,-1,-1,0,-1
Faculty of Arts & Social Sci,South Asian Studies,SN2273,Introduction to Indian Thought,L1,1,-1,-1,-1,-1
Faculty of Arts & Social Sci,South Asian Studies,SN2280,"Marriage, Sex, Love in South Asia",L1,27,-1,-1,1,-1
Faculty of Arts & Social Sci,South Asian Studies,SN2285,What's Cooking: Food and Drink in South Asian Cultures,L1,9,-1,-1,12,-1
Faculty of Arts & Social Sci,South Asian Studies,SN3232,"South Asia : Development, Issues, Debates",E1,14,-1,-1,5,-1
Faculty of Arts & Social Sci,South Asian Studies,SN3262,"The Struggle for India, 1920-1964",E1,0,-1,-1,0,-1
Faculty of Arts & Social Sci,South Asian Studies,SN3275,Subtle Tamil Traits? Tamil Culture and Society,L1,23,-1,-1,1,-1
Faculty of Arts & Social Sci,South Asian Studies,SN4221,Regional Conflict & Cooperation in Asia,E1,22,-1,-1,-1,-1
Faculty of Arts & Social Sci,South Asian Studies,SN4262,Hindutva Nationalism,E1,24,-1,-1,-1,-1
Faculty of Arts & Social Sci,Southeast Asian Studies,CAS6770,Graduate Research Seminar,E1,-1,2,-1,-1,-1
Faculty of Arts & Social Sci,Southeast Asian Studies,GEC1013,World Religions,L1,0,-1,-1,5,-1
Faculty of Arts & Social Sci,Southeast Asian Studies,GEC1022,Living in the Nuclear World,L1,0,-1,-1,5,-1
Faculty of Arts & Social Sci,Southeast Asian Studies,GEC1025,The Life Aquatic: Machines and the Making of the Ocean,L1,3,-1,-1,3,-1
Faculty of Arts & Social Sci,Southeast Asian Studies,GEH1045,World Religions,L1,66,-1,-1,-1,-1
Faculty of Arts & Social Sci,Southeast Asian Studies,GEH1059,Living in the Nuclear World,L1,11,-1,-1,-1,-1
Faculty of Arts & Social Sci,Southeast Asian Studies,GEH1068,The Life Aquatic: Machines and the Making of the Ocean,L1,23,-1,-1,-1,-1
Faculty of Arts & Social Sci,Southeast Asian Studies,SE1101E,Southeast Asia: A Changing Region,L1,64,-1,-1,11,-1
Faculty of Arts & Social Sci,Southeast Asian Studies,SE2217,War and Southeast Asia,L1,23,-1,-1,2,-1
Faculty of Arts & Social Sci,Southeast Asian Studies,SE2221,Old and New Music in Southeast Asia,L1,14,-1,-1,1,-1
Faculty of Arts & Social Sci,Southeast Asian Studies,SE2225,Forbidden Pleasures: Vice in Southeast Asia,L1,0,-1,-1,1,-1
Faculty of Arts & Social Sci,Southeast Asian Studies,SE3222,Gender in Southeast Asia,L1,21,-1,-1,5,-1
